,annual_stock_code,div_year,annual_revenue('000),annual_net_income('000),annual_eps,annual_dp(%)
4408,7251,2020,221036,25043,0.03,0.0
4409,7251,2021,105132,64438,0.077,0.0
4410,7251,2022,83763,92188,0.11,0.0
4411,7251,2023,35101,5524,0.006,0.0
4412,7252,2018,490285,30363,0.101,0.3
4413,7252,2019,547102,58841,0.197,0.3
4414,7252,2020,478280,4198,0.014,0.0
4415,7252,2021,530140,3000,0.01,0.0
4416,7252,2022,471322,8608,0.029,0.0
4417,7253,2018,40596,-6361,-0.04,0.0
4418,7253,2019,40906,-19431,-0.107,0.0
4419,7253,2020,87344,-25288,-0.11,0.0
4420,7253,2021,73690,229,0.001,0.0
4421,7253,2022,40000,-26854,-0.116,0.0
4422,7277,2018,3110579,510371,0.091,0.35
4423,7277,2019,2386453,535836,0.095,0.4
4424,7277,2020,2303448,630363,0.112,0.28
4425,7277,2021,1609925,543141,0.096,0.32
4426,7277,2022,2319025,508005,0.09,0.38
4427,7277,2023,711697,125785,0.022,0.0
4428,7285,2018,168382,-1862,0.002,1.36
4429,7285,2019,158061,-11812,-0.028,0.0
4430,7285,2020,153745,-619,-0.002,0.0
4431,7285,2021,143360,-124123,-0.288,0.0
4432,7285,2022,23797,-15108,-0.035,0.0
4433,7285,2023,18606,-6820,-0.016,0.0
4434,7293,2018,910156,292179,0.269,0.37
4435,7293,2019,1034899,238196,0.218,0.28
4436,7293,2020,2519340,209909,0.191,0.31
4437,7293,2021,4848641,314801,0.29,0.21
4438,7293,2022,3607000,401000,0.376,0.16
4439,7293,2023,4362000,418000,0.167,0.06
4440,7315,2018,17627,1220,0.008,0.0
4441,7315,2019,23024,-3529,-0.02,0.0
4442,7315,2020,10058,-6635,-0.033,0.0
4443,7315,2021,8006,-5130,-0.02,0.0
4444,7315,2022,10271,-8393,-0.025,0.0
4445,7323,2018,64282,24060,0.134,0.11
4446,7323,2019,14651,2242,0.013,0.0
4447,7323,2020,33524,8662,0.048,0.0
4448,7323,2021,51608,15114,0.084,0.0
4449,7323,2022,12941,1719,0.01,0.0
4450,7374,2018,342435,-6144,-0.042,-1.89
4451,7374,2019,346255,-10872,-0.075,-0.73
4452,7374,2020,278949,-1176,-0.008,-6.79
4453,7374,2021,253774,6260,0.043,1.3
4454,7374,2022,187720,-490,-0.003,-8.24
4455,7382,2018,5736,-14954,-0.07,-0.14
4456,7382,2019,12012,-20227,-0.093,0.0
4457,7382,2020,29200,-19559,-0.091,0.0
4458,7382,2021,83893,-19295,-0.09,0.0
4459,7382,2022,59338,-22182,-0.103,0.0
4460,7382,2023,16838,5134,-0.028,0.0
4461,7412,2018,119082,-9548,-0.191,0.0
4462,7412,2019,97273,-7987,-0.16,0.0
4463,7412,2020,104120,-2674,-0.054,0.0
4464,7412,2021,112906,3968,0.093,0.0
4465,7412,2022,92710,5151,0.052,0.0
4466,7412,2023,25117,2835,0.028,0.0
4467,7439,2018,387915,-1797,-0.045,0.0
4468,7439,2019,301903,2547,0.064,0.0
4469,7439,2020,273652,3157,0.079,0.0
4470,7439,2021,460870,8173,0.204,0.0
4471,7439,2022,502509,21791,0.543,0.0
4472,7439,2023,417243,34775,0.867,0.0
4473,7471,2018,61998,-8027,-0.026,0.0
4474,7471,2019,44945,3933,0.01,0.0
4475,7471,2020,39704,1223,0.003,0.0
4476,7471,2021,27213,-17257,-0.043,0.0
4477,7471,2022,59630,1578,0.004,0.0
4478,7471,2023,34206,46814,0.116,0.0
4479,7498,2018,71256,-10047,-0.234,0.0
4480,7498,2019,55283,-2542,-0.055,0.0
4481,7498,2020,53190,132,0.002,0.0
4482,7498,2021,50549,1002,0.02,0.0
4483,7498,2022,42019,-90,-0.002,0.0
4484,7501,2018,185732,-21171,-0.122,0.0
4485,7501,2019,116902,-30056,-0.173,0.0
4486,7501,2020,121916,98764,0.517,0.0
4487,7501,2021,219414,-22190,-0.111,0.0
4488,7501,2022,113575,4097,0.02,0.0
4489,7501,2023,66098,10673,0.052,0.0
4490,7528,2018,217533,5536,0.06,0.5
4491,7528,2019,186328,5827,0.063,0.48
4492,7528,2020,172382,13021,0.14,0.14
4493,7528,2021,182235,15831,0.171,0.18
4494,7528,2022,131190,10823,0.117,0.0
4495,7544,2018,104963,-14721,-0.254,0.0
4496,7544,2019,124697,-10231,-0.177,0.0
4497,7544,2020,133079,-2253,-0.05,0.0
4498,7544,2021,141674,-1960,-0.034,0.0
4499,7544,2022,207340,3905,0.067,0.0
4500,7544,2023,161866,4142,0.072,0.0
4501,7579,2018,303964,21377,0.08,0.06
4502,7579,2019,323056,20044,0.071,0.21
4503,7579,2020,315055,-18798,-0.064,-0.08
4504,7579,2021,343912,25860,0.083,0.18
4505,7579,2022,355190,21761,0.069,0.29
4506,7579,2023,96279,5235,0.016,0.0
4507,7595,2018,751271,31715,0.064,0.0
4508,7595,2019,754335,13419,0.027,0.0
4509,7595,2020,563274,13951,0.028,0.0
4510,7595,2021,593759,27027,0.051,0.0
4511,7595,2022,467219,11380,0.019,0.47
4512,7609,2018,382350,24577,0.082,0.0
4513,7609,2019,325620,5579,0.019,0.17
4514,7609,2020,254896,1195,0.004,0.0
4515,7609,2021,268509,17199,0.059,0.0
4516,7609,2022,294049,29063,0.101,0.0
4517,7617,2018,38133,-53656,-0.162,-0.05
4518,7617,2019,32241,-32728,-0.098,0.0
4519,7617,2020,18958,-149571,-0.452,0.0
4520,7617,2021,6531,2895,0.006,0.0
4521,7617,2022,3750,43264,0.115,0.0
4522,7668,2018,461781,74828,0.258,0.77
4523,7668,2019,328354,47409,0.163,0.8
4524,7668,2020,255158,32227,0.111,0.9
4525,7668,2021,271389,39125,0.135,0.67
4526,7668,2022,153807,20746,0.071,1.13
4527,7668,2023,92340,10904,0.036,0.83
4528,7676,2018,28438,-214,-0.001,0.0
4529,7676,2019,16823,-11623,-0.049,0.0
4530,7676,2020,11620,1708,0.008,0.0
4531,7676,2021,7497,1231,0.004,0.0
4532,7676,2022,19571,-13117,-0.041,0.0
4533,7692,2018,7417,1995,0.045,0.0
4534,7692,2019,8398,1537,0.034,0.0
4535,7692,2020,8482,670,0.015,0.0
4536,7692,2021,11825,-2194,-0.049,0.0
4537,7692,2022,10697,1261,0.014,0.0
4538,7692,2023,5549,778,0.003,0.0
4539,7722,2018,150588,-19196,-0.239,0.0
4540,7722,2019,158299,5336,0.044,0.0
4541,7722,2020,173448,8514,0.037,0.0
4542,7722,2021,170217,15148,0.065,0.0
4543,7722,2022,170127,15603,0.067,0.15
4544,7722,2023,99747,8674,0.037,0.27
4545,7757,2018,162747,9164,0.127,0.63
4546,7757,2019,154683,11071,0.143,0.56
4547,7757,2020,123901,7123,0.091,0.77
4548,7757,2021,154721,10867,0.128,0.63
4549,7757,2022,114334,7265,0.094,0.0
4550,7765,2018,30163,560,0.005,0.0
4551,7765,2019,28559,4969,0.046,0.0
4552,7765,2020,28462,5199,0.048,0.0
4553,7765,2021,31654,3373,0.026,0.0
4554,7765,2022,20394,974,0.009,0.0
4555,7773,2018,472602,-11895,-0.075,0.0
4556,7773,2019,484650,-15274,-0.096,0.0
4557,7773,2020,408867,-15156,-0.096,0.0
4558,7773,2021,345417,-8185,-0.05,0.0
4559,7773,2022,329595,-1901,-0.01,0.0
4560,7803,2018,353055,7690,0.03,0.57
4561,7803,2019,222966,11353,0.045,0.22
4562,7803,2020,416388,131176,0.346,0.0
4563,7803,2021,510994,185595,0.223,0.0
4564,7803,2022,134897,239,0.0,0.0
4565,7811,2018,211713,3078,0.042,0.95
4566,7811,2019,228784,4237,0.058,0.34
4567,7811,2020,223683,2391,0.033,0.61
4568,7811,2021,155870,731,0.01,1.0
4569,7811,2022,153803,-3811,-0.052,-0.38
4570,7811,2023,185783,6212,0.085,0.4
4571,7854,2018,35631,6499,0.073,0.14
4572,7854,2019,28444,4787,0.054,0.37
4573,7854,2020,18398,-444,-0.005,0.0
4574,7854,2021,30990,6198,0.07,0.0
4575,7854,2022,21472,3021,0.034,1.18
4576,7889,2018,239079,20588,0.048,0.0
4577,7889,2019,236408,16938,0.032,0.0
4578,7889,2020,147036,-6288,-0.012,0.0
4579,7889,2021,85880,-15940,-0.029,0.0
4580,7889,2022,59186,-1822,-0.003,0.0
4581,7935,2018,77644,-2075,-0.038,0.0
4582,7935,2019,62532,-4142,-0.076,0.0
4583,7935,2020,72995,-4994,-0.085,0.0
4584,7935,2021,63085,5879,0.04,0.0
4585,7935,2022,48186,4980,0.021,0.0
4586,7943,2018,14633,-2820,-0.043,0.0
4587,7943,2019,24397,-1390,-0.009,0.0
4588,7943,2020,33394,-688,-0.003,0.0
4589,7943,2021,55770,1990,0.034,0.0
4590,7943,2022,24989,-12058,-0.052,0.0
4591,7986,2018,20348,1622,0.035,0.0
4592,7986,2019,15566,-12,0.0,0.0
4593,7986,2020,14718,-5069,-0.1,0.0
4594,7986,2021,11657,-3198,-0.039,0.0
4595,7986,2022,8429,-8475,-0.05,0.0
4596,8044,2018,44938,-2640,-0.064,0.0
4597,8044,2019,35039,-2969,-0.072,0.0
4598,8044,2020,30815,-1900,-0.046,0.0
4599,8044,2021,29271,328,0.008,0.0
4600,8044,2022,27179,59686,0.44,0.45
4601,8044,2023,12927,-1642,-0.008,0.0
4602,8052,2018,83577,-3607,-0.045,-0.39
4603,8052,2019,114062,-611,-0.007,0.0
4604,8052,2020,120555,-2293,-0.025,0.0
4605,8052,2021,107051,-4099,-0.045,0.0
4606,8052,2022,145955,6267,0.054,0.0
4607,8079,2018,100031,10255,0.063,0.4
4608,8079,2019,101651,8128,0.05,0.5
4609,8079,2020,96299,6562,0.04,0.62
4610,8079,2021,104633,7583,0.047,0.53
4611,8079,2022,93673,9231,0.057,0.0
4612,8117,2018,56008,1962,0.012,0.0
4613,8117,2019,71448,5955,0.037,0.0
4614,8117,2020,60592,3078,0.019,0.0
4615,8117,2021,65111,8404,0.052,0.0
4616,8117,2022,57555,2058,0.013,0.0
4617,8117,2023,66135,11164,0.069,0.0
4618,8125,2018,430756,15241,0.047,0.72
4619,8125,2019,268580,2057,0.006,0.0
4620,8125,2020,619277,47670,0.146,0.34
4621,8125,2021,601869,47029,0.144,0.14
4622,8125,2022,774049,43151,0.131,0.38
4623,8125,2023,213916,12275,0.035,0.0
4624,8133,2018,169113,-108326,-0.436,-0.03
4625,8133,2019,168920,-116636,-0.47,0.0
4626,8133,2020,150103,-50579,-0.204,0.0
4627,8133,2021,149382,14991,0.06,0.0
4628,8133,2022,103204,6556,0.026,0.0
4629,8141,2018,25808,3059,0.012,0.0
4630,8141,2019,6283,-7023,-0.027,0.0
4631,8141,2020,35728,36133,0.126,0.0
4632,8141,2021,29704,14123,0.05,0.0
4633,8141,2022,25659,-17707,-0.062,0.0
4634,8176,2018,619065,15863,0.007,0.0
4635,8176,2019,2908559,112941,0.098,0.0
4636,8176,2020,3352256,78336,0.065,0.0
4637,8176,2021,4221814,150301,0.125,0.0
4638,8176,2022,2602403,-11482,-0.01,0.0
4639,8176,2023,607793,-18311,-0.015,0.0
4640,8192,2018,104861,1348,0.034,0.0
4641,8192,2019,85424,-209,-0.005,0.0
4642,8192,2020,10471,-4084,-0.102,0.0
4643,8192,2021,6342,-23487,-0.535,0.0
4644,8192,2022,4792,-3136,-0.069,0.0
4645,8206,2018,2159907,165592,0.056,0.0
4646,8206,2019,2462325,203422,0.069,0.0
4647,8206,2020,1996681,135171,0.046,0.43
4648,8206,2021,2042767,182740,0.062,0.65
4649,8206,2022,2043570,157209,0.053,0.94
4650,8273,2018,198876,19008,0.101,0.0
4651,8273,2019,203877,23633,0.125,0.02
4652,8273,2020,190277,27124,0.144,0.02
4653,8273,2021,196808,23672,0.126,0.0
4654,8273,2022,164723,26917,0.113,0.0
4655,8303,2018,39007,-2901,-0.042,0.0
4656,8303,2019,58604,-3957,-0.058,0.0
4657,8303,2020,56179,9926,0.024,0.0
4658,8303,2021,51762,2660,0.003,0.0
4659,8303,2022,66084,3055,0.003,0.0
4660,8311,2018,580813,8254,0.012,0.84
4661,8311,2019,625483,11053,0.016,0.63
4662,8311,2020,674056,-16980,-0.024,0.0
4663,8311,2021,622514,-5367,-0.008,0.0
4664,8311,2022,297925,-3107,-0.005,0.0
4665,8338,2018,47162,-5050,-0.012,0.0
4666,8338,2019,54360,-14808,-0.035,0.0
4667,8338,2020,46321,-12601,-0.027,0.0
4668,8338,2021,35990,-10939,-0.017,0.0
4669,8338,2022,17488,-9540,-0.014,0.0
4670,8346,2018,198096,-95878,-0.959,0.0
4671,8346,2019,157682,-76607,-0.766,0.0
4672,8346,2020,131209,-86718,-0.867,0.0
4673,8346,2021,245207,-12466,-0.125,0.0
4674,8346,2022,109427,-3113,-0.031,0.0
4675,8362,2018,91384,-810,-0.005,0.0
4676,8362,2019,100198,3551,0.024,0.0
4677,8362,2020,90988,-8672,-0.059,0.0
4678,8362,2021,70253,-1062,-0.007,0.0
4679,8362,2022,82844,3248,0.022,0.0
4680,8362,2023,93154,9204,0.061,0.0
4681,8397,2018,657938,30449,0.07,0.0
4682,8397,2019,589888,-2068,-0.003,0.0
4683,8397,2020,603038,717,0.002,0.0
4684,8397,2021,600492,11610,0.022,0.0
4685,8397,2022,691002,5110,0.009,0.0
4686,8397,2023,354862,2034,0.003,0.0
4687,8419,2018,386530,8744,0.031,0.32
4688,8419,2019,367982,8058,0.026,0.57
4689,8419,2020,338680,7350,0.016,0.63
4690,8419,2021,303995,10705,0.023,0.64
4691,8419,2022,601333,921,0.002,3.95
4692,8419,2023,382917,3839,0.008,2.52
4693,8435,2018,161952,-5571,-0.124,0.0
4694,8435,2019,101865,-11563,-0.178,0.0
4695,8435,2020,80101,-18055,-0.242,0.0
4696,8435,2021,84481,-16836,-0.226,0.0
4697,8435,2022,148276,375,0.005,0.0
4698,8435,2023,39695,-3784,-0.051,0.0
4699,8443,2018,105416,17055,0.051,0.34
4700,8443,2019,153381,21390,0.064,0.0
4701,8443,2020,168237,24618,0.074,0.16
4702,8443,2021,173234,30395,0.092,0.16
4703,8443,2022,125168,21035,0.063,0.0
4704,8478,2018,64739,-4246,-0.057,0.0
4705,8478,2019,65353,-2221,-0.03,0.0
4706,8478,2020,74950,1095,0.015,0.0
4707,8478,2021,73378,-1919,-0.026,0.0
4708,8478,2022,53299,-4212,-0.056,0.0
4709,8486,2018,380474,19228,0.084,0.0
4710,8486,2019,476006,9075,0.04,0.0
4711,8486,2020,411505,32539,0.143,0.0
4712,8486,2021,878200,139549,0.612,0.0
4713,8486,2022,634959,-896,-0.004,0.0
4714,8494,2018,15957,3240,0.042,1.65
4715,8494,2019,36913,6210,0.077,0.65
4716,8494,2020,7903,886,0.009,3.3
4717,8494,2021,19662,2065,0.02,3.3
4718,8494,2022,20622,137,0.004,5.26
4719,8524,2018,375060,99214,0.058,1.11
4720,8524,2019,377112,76451,0.038,1.39
4721,8524,2020,317880,59487,0.03,2.24
4722,8524,2021,302272,78495,0.039,1.7
4723,8524,2022,251857,34139,0.017,2.91
4724,8532,2018,109041,4108,0.006,0.0
4725,8532,2019,103774,-73864,-0.187,0.0
4726,8532,2020,8651,1631,0.004,0.0
4727,8532,2021,8672,-13668,-0.038,0.0
4728,8532,2022,7653,2550,0.006,0.0
4729,8567,2018,130420,2145,0.001,0.0
4730,8567,2019,191701,-8623,-0.01,0.0
4731,8567,2020,194148,-5982,-0.007,0.0
4732,8567,2021,434782,12065,0.012,0.0
4733,8567,2022,139357,-6208,-0.006,0.0
4734,8583,2018,2192933,271582,0.078,0.57
4735,8583,2019,1789693,200334,0.045,0.75
4736,8583,2020,1530754,100394,0.011,1.5
4737,8583,2021,1753977,160858,0.044,0.6
4738,8583,2022,1646354,133270,0.046,0.0
4739,8591,2018,595409,70376,0.413,0.11
4740,8591,2019,465750,19266,0.115,0.3
4741,8591,2020,289956,-77111,-0.476,0.0
4742,8591,2021,256721,-44465,-0.274,0.0
4743,8591,2022,244623,-4760,-0.03,0.0
4744,8605,2018,149408,3824,0.03,0.0
4745,8605,2019,206497,8173,0.078,0.0
4746,8605,2020,116213,4689,0.044,0.0
4747,8605,2021,116104,5470,0.048,0.0
4748,8605,2022,125922,13179,0.099,0.0
4749,8605,2023,35586,1884,0.013,0.0
4750,8613,2018,75286,1021,0.007,6.08
4751,8613,2019,164706,-24534,-0.182,0.0
4752,8613,2020,226646,2480,0.018,1.63
4753,8613,2021,112800,-6360,-0.047,-0.27
4754,8613,2022,70679,7321,0.053,0.14
4755,8613,2023,9827,-18498,-0.137,0.0
4756,8621,2018,1513663,314049,0.825,0.82
4757,8621,2019,1602701,322361,0.809,0.87
4758,8621,2020,1621592,336728,0.845,0.85
4759,8621,2021,1717734,344679,0.865,0.86
4760,8621,2022,1224425,193041,0.485,0.52
4761,8648,2018,26196,-4033,-0.009,0.0
4762,8648,2019,34586,-12130,-0.027,0.0
4763,8648,2020,31815,-3913,-0.009,0.0
4764,8648,2021,20106,-613,-0.001,0.0
4765,8648,2022,21082,20,0.0,0.0
4766,8648,2023,11998,377,0.001,0.0
4767,8664,2018,3593589,670959,0.157,0.54
4768,8664,2019,3928874,370606,0.059,0.17
4769,8664,2020,3228117,-321026,-0.112,0.0
4770,8664,2021,3762748,284365,0.037,0.17
4771,8664,2022,2746483,217776,0.021,0.0
4772,8672,2018,63379,-2176,-0.011,0.0
4773,8672,2019,117087,224,0.001,0.0
4774,8672,2020,109291,-3905,-0.02,0.0
4775,8672,2021,90580,-5119,-0.026,0.0
4776,8672,2022,62656,5054,0.026,0.0
4777,8672,2023,14569,-2153,-0.011,0.0
4778,8702,2018,1129329,-6752,-0.056,0.0
4779,8702,2019,1134545,-6882,-0.057,0.0
4780,8702,2020,1017748,-2564,-0.021,0.0
4781,8702,2021,1087315,24767,0.205,0.0
4782,8702,2022,891542,22165,0.187,0.43
4783,8745,2018,21654,-3794,-0.012,0.0
4784,8745,2019,39130,-23854,-0.074,0.0
4785,8745,2020,46583,-16971,-0.047,0.0
4786,8745,2021,26841,-9136,-0.017,0.0
4787,8745,2022,23001,-2346,-0.004,0.0
4788,8745,2023,20290,587,0.001,0.0
4789,8834,2018,299628,5829,0.034,0.0
4790,8834,2019,202728,-28677,-0.154,0.0
4791,8834,2020,157020,-40202,-0.217,0.0
4792,8834,2021,171749,-24222,-0.13,0.0
4793,8834,2022,124849,-184921,-0.916,0.0
4794,8834,2023,11855,172731,0.83,0.0
4795,8869,2018,9183872,629980,0.162,0.4
4796,8869,2019,8558734,471026,0.117,0.43
4797,8869,2020,7539481,457202,0.113,0.38
4798,8869,2021,10994228,1030447,0.128,0.29
4799,8869,2022,11773725,1145995,0.14,0.36
4800,8877,2018,1051713,114652,0.054,0.19
4801,8877,2019,1335178,140475,0.064,0.16
4802,8877,2020,1268281,46969,0.018,0.28
4803,8877,2021,1353395,43394,0.016,0.0
4804,8877,2022,808599,-124977,-0.046,0.0
4805,8877,2023,322898,182,0.0,0.0
4806,8885,2018,131397,-10879,-0.013,0.0
4807,8885,2019,110818,-35424,-0.041,0.0
4808,8885,2020,66469,-22119,-0.025,0.0
4809,8885,2021,21287,-13413,-0.014,0.0
4810,8885,2022,32212,-9675,-0.01,0.0
4811,8885,2023,29329,-2373,-0.002,0.0
4812,8893,2018,181878,24522,0.02,0.0
4813,8893,2019,171810,6374,0.005,0.0
4814,8893,2020,199010,10562,0.009,1.14
4815,8893,2021,186266,20320,0.017,0.0
4816,8893,2022,197519,16512,0.014,0.0
4817,8893,2023,30055,1842,0.002,0.0
4818,8907,2018,1014183,18817,0.082,0.0
4819,8907,2019,1013100,12799,0.048,0.0
4820,8907,2020,1003652,-12471,-0.048,0.0
4821,8907,2021,1050810,14728,0.052,0.0
4822,8907,2022,1114442,10175,0.027,0.0
4823,8907,2023,380334,8970,0.022,0.0
4824,8923,2018,31146,815,0.005,0.0
4825,8923,2019,40345,4328,0.026,0.0
4826,8923,2020,58771,5603,0.034,0.0
4827,8923,2021,65578,2254,0.012,0.0
4828,8923,2022,9973,-5486,-0.024,0.0
4829,8931,2018,463549,8421,0.093,0.05
4830,8931,2019,502615,3074,0.028,0.18
4831,8931,2020,428858,-83281,-1.0150000000000001,0.0
4832,8931,2021,134499,-159228,-1.953,0.0
4833,8931,2022,37576,-118321,-1.442,0.0
4834,8931,2023,711,-2752,-0.034,0.0
4835,8966,2018,302694,8317,0.048,0.0
4836,8966,2019,364010,6016,0.035,0.29
4837,8966,2020,340501,17629,0.101,0.06
4838,8966,2021,227529,16861,0.109,0.09
4839,8966,2022,237379,8559,0.032,0.09
4840,8966,2023,57147,10509,0.038,0.0
4841,8982,2018,240710,5199,0.017,2.07
4842,8982,2019,208644,439,0.002,10.0
4843,8982,2020,226563,15123,0.049,0.0
4844,8982,2021,363002,50612,0.164,0.15
4845,8982,2022,279467,34018,0.11,0.36
4846,9008,2018,353973,-120895,-0.281,0.0
4847,9008,2019,253001,-17368,-0.039,0.0
4848,9008,2020,255366,24620,0.052,0.0
4849,9008,2021,240300,-3037,-0.006,0.0
4850,9008,2022,310651,-19677,-0.037,0.0
4851,9008,2023,98871,164024,0.307,0.0
4852,9016,2018,149303,-19396,-0.121,0.0
4853,9016,2019,67266,-12007,-0.076,0.0
4854,9016,2020,39374,-36068,-0.225,0.0
4855,9016,2021,42928,6251,0.039,0.0
4856,9016,2022,97334,-10206,-0.063,0.0
4857,9016,2023,42612,-11203,-0.069,0.0
4858,9059,2018,906273,40099,0.029,0.34
4859,9059,2019,838946,44034,0.032,0.31
4860,9059,2020,857365,79094,0.057,0.26
4861,9059,2021,1143555,169009,0.123,0.24
4862,9059,2022,1024414,417627,0.299,0.27
4863,9075,2018,70469,-1608,-0.015,0.0
4864,9075,2019,49896,180,0.002,0.0
4865,9075,2020,47504,-6967,-0.065,0.0
4866,9075,2021,144143,-4803,-0.045,0.0
4867,9075,2022,68503,7580,0.067,0.0
4868,9083,2018,190964,-9348,-0.045,0.0
4869,9083,2019,175286,-6107,-0.029,0.0
4870,9083,2020,157958,-9403,-0.044,0.0
4871,9083,2021,186302,-7025,-0.03,0.0
4872,9083,2022,147764,-2431,-0.009,0.0
4873,9091,2018,58454,-219,-0.002,0.0
4874,9091,2019,52275,604,0.005,0.0
4875,9091,2020,52629,606,0.008,0.0
4876,9091,2021,34040,-2548,-0.023,0.0
4877,9091,2022,39548,-862,-0.008,0.0
4878,9091,2023,31810,712,0.006,0.0
4879,9113,2018,48144,-4591,-0.02,0.0
4880,9113,2019,20028,-15932,-0.066,0.0
4881,9113,2020,24011,8037,0.026,0.0
4882,9113,2021,49257,8515,0.024,0.0
4883,9113,2022,107139,9289,0.023,0.0
4884,9113,2023,53793,3155,0.006,0.0
4885,9121,2018,775740,10473,0.071,0.0
4886,9121,2019,954398,6489,0.044,0.0
4887,9121,2020,735994,-9044,-0.061,0.0
4888,9121,2021,657034,13832,0.094,0.0
4889,9121,2022,698637,13905,0.094,0.0
4890,9148,2018,25418,1044,0.055,1.47
4891,9148,2019,22673,-143,-0.008,-2.67
4892,9148,2020,23505,617,0.032,0.0
4893,9148,2021,24161,-1076,-0.058,0.0
4894,9148,2022,23220,-968,-0.049,0.0
4895,9172,2018,560520,36644,0.148,0.68
4896,9172,2019,766198,41750,0.168,0.65
4897,9172,2020,765988,51923,0.209,0.67
4898,9172,2021,938875,96898,0.39,0.51
4899,9172,2022,803290,97842,0.384,0.0
4900,9199,2018,67911,9301,0.224,0.31
4901,9199,2019,75916,9175,0.221,0.23
4902,9199,2020,54928,3071,0.074,0.14
4903,9199,2021,57617,3244,0.078,0.13
4904,9199,2022,54476,5220,0.126,0.0
4905,9237,2018,75801,-9568,-0.111,0.0
4906,9237,2019,85790,3020,0.035,0.0
4907,9237,2020,516021,52172,0.447,0.16
4908,9237,2021,336809,-7349,-0.015,0.0
4909,9237,2022,128368,-42405,-0.083,0.0
4910,9237,2023,30331,-871,-0.002,0.0
4911,9261,2018,594294,95123,0.145,0.21
4912,9261,2019,699893,43488,0.066,0.18
4913,9261,2020,673056,36125,0.052,0.19
4914,9261,2021,574752,10249,0.014,0.21
4915,9261,2022,651993,41551,0.057,0.12
4916,9261,2023,258139,3341,0.005,0.0
4917,9288,2018,494114,19785,0.025,0.0
4918,9288,2019,462211,18028,0.022,0.22
4919,9288,2020,344960,2778,-0.001,-18.18
4920,9288,2021,276824,13872,0.072,0.55
4921,9288,2022,333011,45010,0.224,0.85
4922,9288,2023,91744,14214,0.071,0.28
4923,9296,2018,245906,88681,0.26,0.27
4924,9296,2019,262570,95533,0.28,0.32
4925,9296,2020,282609,110581,0.318,0.35
4926,9296,2021,293459,124633,0.35,0.37
4927,9296,2022,299457,133169,0.323,0.34
4928,9296,2023,159419,68769,0.094,2.45
4929,9318,2018,350733,15474,0.035,0.0
4930,9318,2019,261755,4630,0.01,0.0
4931,9318,2020,215713,-13168,-0.029,0.0
4932,9318,2021,220994,551,0.001,0.0
4933,9318,2022,201778,-13335,-0.028,0.0
4934,9318,2023,231971,-28284,-0.047,0.0
4935,9326,2018,509790,6095,0.024,0.41
4936,9326,2019,532876,12194,0.049,0.31
4937,9326,2020,458185,3870,0.016,0.64
4938,9326,2021,527197,41799,0.168,0.15
4939,9326,2022,686616,41701,0.096,0.26
4940,9326,2023,433145,24860,0.057,0.0
4941,9334,2018,349777,39338,0.914,0.07
4942,9334,2019,307375,6276,0.145,0.41
4943,9334,2020,240976,96,0.002,27.27
4944,9334,2021,248257,7335,0.171,0.35
4945,9334,2022,246736,1666,0.039,1.91
4946,9334,2023,52764,-1540,-0.036,0.0
4947,9342,2018,35151,-5919,-0.005,0.0
4948,9342,2019,6217,-3459,-0.004,0.0
4949,9342,2020,57236,-9076,-0.011,0.0
4950,9342,2021,29960,-23031,-0.021,0.0
4951,9342,2022,23032,-27711,-0.025,0.0
4952,9369,2018,88934,4731,0.116,0.43
4953,9369,2019,101291,6290,0.154,0.55
4954,9369,2020,87029,2096,0.051,0.0
4955,9369,2021,105514,6346,0.156,0.39
4956,9369,2022,129650,15935,0.195,0.41
4957,9369,2023,20366,1692,0.021,0.0
4958,9377,2018,1260,-687,-0.005,0.0
4959,9377,2019,192,-549,-0.004,0.0
4960,9377,2020,128,-675,-0.005,0.0
4961,9377,2021,393,-9185,-0.066,0.0
4962,9377,2022,8395,2179,0.014,0.0
4963,9385,2018,840402,37697,0.062,0.0
4964,9385,2019,796825,7042,0.01,0.0
4965,9385,2020,839697,3965,0.006,0.0
4966,9385,2021,923658,3182,0.005,0.0
4967,9385,2022,960311,-4080,-0.009,0.0
4968,9385,2023,533306,7986,0.011,0.0
4969,9393,2018,12480742,-1660228,-0.024,0.0
4970,9393,2019,15441,-2252,-0.02,0.0
4971,9393,2020,17430,-427,-0.005,0.0
4972,9393,2021,41706,-4690,-0.021,0.0
4973,9393,2022,23538,-5387,-0.013,0.0
4974,9407,2018,51455,-84,-0.001,0.0
4975,9407,2019,56382,3357,0.052,0.0
4976,9407,2020,39446,-5597,-0.086,0.0
4977,9407,2021,40445,-15397,-0.215,0.0
4978,9407,2022,46079,-3361,-0.041,0.0
4979,9423,2018,105415,6575,0.063,0.24
4980,9423,2019,101555,5188,0.041,0.36
4981,9423,2020,84905,2577,0.02,0.25
4982,9423,2021,59922,-1494,-0.012,0.0
4983,9423,2022,68653,1678,0.009,0.54
4984,9423,2023,22287,1147,0.007,0.0
4985,9431,2018,17572,-765,-0.019,0.0
4986,9431,2019,14561,-573,-0.014,0.0
4987,9431,2020,8823,-5250,-0.129,0.0
4988,9431,2021,8747,-5679,-0.131,0.0
4989,9431,2022,25613,6501,0.134,0.0
4990,9466,2018,412479,17644,0.068,0.58
4991,9466,2019,559031,48311,0.187,0.32
4992,9466,2020,407867,17690,0.069,0.58
4993,9466,2021,391635,26031,0.101,0.5
