"div_stock_code","div_year","div_status","dividend_y_%","div_dividend(RM)","annual_eps","annual_dp(%)"
"5270","2022","N","0","0",NULL,NULL
"5271","2018","Y","27.838","0.05","0.055","0.91"
"5271","2019","Y","24.57","0.06","0.091","0"
"5271","2020","Y","23.494","0.0464","0.054","0.86"
"5271","2022","Y","1.689","0.014","0.09","0"
"5272","2018","Y","7.471","0.06","0.051","0.78"
"5272","2019","Y","4.962","0.05","0.08","0.37"
"5272","2020","Y","1.235","0.01","0.034","1.44"
"5272","2022","Y","1.111","0.005","0.018","0.16"
"5273","2018","Y","6","0.015","0.044","0.01"
"5273","2019","Y","10.061","0.02","0.035","0.01"
"5273","2020","Y","3.837","0.02","0.037","0.01"
"5273","2021","Y","0.833","0.01","0.047","0"
"5273","2022","Y","0.583","0.01","0.089","0"
"5274","2018","Y","2.07","0.19","0.296","0.64"
"5274","2019","Y","2.345","0.22","0.281","0.78"
"5274","2020","Y","2.397","0.23","0.39","0.59"
"5274","2021","Y","3.218","0.26","0.856","0.3"
"5274","2022","Y","3.167","0.19","0.307","0.62"
"5275","2018","Y","0.658","0.01","0.039","0.26"
"5275","2019","Y","0.69","0.01","0.039","0.25"
"5276","2018","Y","4.013","0.0175","0.05","0.35"
"5276","2019","Y","4.741","0.0175","0.047","0.37"
"5276","2020","Y","3.311","0.02","0.053","0.38"
"5276","2021","Y","4.321","0.02","0.051","0.39"
"5276","2022","Y","1.923","0.0075","0.029","0.26"
"5277","2018","Y","4.255","0.01","0.016","0.61"
"5277","2019","Y","3.401","0.01","0.023","0.44"
"5277","2020","Y","1.367","0.012","0.03","0.4"
"5277","2021","Y","1.876","0.015","0.022","0.7"
"5277","2022","Y","3.153","0.015","0.023","0.66"
"5278","2018","Y","4.314","0.03","0.061","0"
"5278","2019","Y","1.656","0.01","0.048","0"
"5278","2020","Y","1.558","0.01","0.038","0"
"5278","2021","Y","2.8680000000000003","0.02","0.056","0.18"
"5278","2022","Y","1.471","0.01","0.045","0"
"5279","2018","Y","4.922","0.08","0.266","0.3"
"5279","2019","Y","4.012","0.0751","0.314","0.24"
"5279","2020","Y","3.1","0.0545","0.186","0.29"
"5280","2018","Y","11.861","0.0683","0.074","0"
"5280","2019","Y","9.718","0.0603","0.067","0"
"5280","2020","Y","8.886","0.0618","0.063","0.48"
"5280","2021","Y","9.31","0.0684","0.07","0.98"
"5280","2022","Y","8.202","0.068","0.15","0.45"
"5281","2018","Y","3.663","0.01","0.026","0.38"
"5281","2019","Y","1.579","0.006","0.027","0"
"5281","2020","Y","2.667","0.01","0.005","0.02"
"5283","2021","Y","10.834","0.06","0.006","10.71"
"5284","2018","Y","7.019","0.17","0.346","0.49"
"5284","2019","Y","5.036","0.07","0.194","0"
"5284","2020","Y","1.304","0.0327","0.065","0"
"5284","2021","Y","19.31","0.39","0.465","0.39"
"5284","2022","Y","9.641","0.1398","-0.314","-0.45"
"5285","2018","Y","4.218","0.192","1.838","0.57"
"5285","2019","Y","0.228","0.01","-0.029","0"
"5285","2020","Y","2.643","0.1157","0.172","0.55"
"5285","2021","Y","4.409","0.2027999999999999","0.328","0.68"
"5285","2022","Y","2.353","0.1","0.278","0.36"
"5286","2018","Y","3.628","0.05","0.105","0"
"5286","2019","Y","2.044","0.04","0.107","0.28"
"5286","2020","Y","0.719","0.03","0.072","0"
"5286","2021","Y","2.148","0.05","0.075","0.27"
"5286","2022","Y","1.314","0.02","0.058","0.35"
"5288","2018","Y","5.386","0.06","0.412","-0.0999999999999999"
"5288","2019","Y","5.013","0.03","0.088","0.34"
"5288","2020","Y","1.572","0.01","-0.07","-0.14"
"5288","2021","Y","1.374","0.01","0.021","0.48"
"5288","2022","Y","2.222","0.01","0.031","0.32"
"5289","2020","Y","6.494","0.02","0.047","0"
"5289","2021","Y","2.864","0.015","0.034","0.44"
"5289","2022","Y","1.282","0.005","0.021","0"
"5291","2019","Y","3.691","0.0124","0.026","0.47"
"5291","2020","Y","3.744","0.0138","0.025","0.55"
"5291","2021","Y","3.129","0.0175","0.042","0.42"
"5291","2022","Y","1.22","0.005","0.021","0.23"
"5292","2019","Y","2.841","0.03","0.057","0"
"5292","2020","Y","0.751","0.02","0.127","0.16"
"5292","2021","Y","0.285","0.0167","0.128","0.13"
"5292","2022","Y","0.71","0.0291","0.097","0.3"
"5293","2020","Y","2.817","0.03","0.17","0.18"
"5293","2021","Y","2.316","0.04","0.128","0.31"
"5293","2022","Y","1.545","0.025","0.081","0.31"
"5295","2019","Y","3.817","0.01","0.012","0.8"
"5295","2020","Y","2.049","0.01","0.029","0.35"
"5295","2021","Y","4.626","0.03","0.021","0.94"
"5295","2022","Y","1.754","0.01","0.021","0.48"
"5296","2020","Y","0.6970000000000001","0.0143","0.036","0.2"
"5296","2021","Y","1.231","0.0295","0.069","0.43"
"5296","2022","Y","0.867","0.018","0.041","0.44"
"5297","2021","Y","2.7190000000000003","0.01","0.026","0.38"
"5298","2021","Y","0.709","0.02",NULL,NULL
"5299","2021","Y","1.932","0.0114","0.01","1.01"
"5299","2022","Y","3.416","0.0342","0.027","1.26"
"5300","2021","Y","3.559","0.03","0.08","0.95"
"5300","2022","Y","2","0.015","0.055","0.27"
"5301","2021","Y","0.707","0.0118","0.016","1.01"
"5301","2022","Y","1.072","0.0150999999999999","0.031","0.6"
"5302","2023","Y","1.136","0.02","0.068","0.29"
"5303","2021","Y","2.553","0.018","0.119","0.15"
"5303","2022","Y","2.105","0.01","0.044","0.23"
"5305","2021","Y","1.559","0.013","0.034","0.39"
"5305","2022","Y","0.725","0.005","0.026","0.19"
"5306","2022","Y","0.66","0.0107","0.016","0"
"5347","2018","Y","4.601","0.5327000000000001","0.657","0.81"
"5347","2019","Y","9.314","1","0.797","1.26"
"5347","2020","Y","8.257","0.8","0.631","1.27"
"5347","2021","Y","4.397","0.4","0.641","0.62"
"5347","2022","Y","2.424","0.2","0.463","0.43"
"5371","2020","Y","2.591","0.02","-0.102","0"
"5371","2021","Y","2.247","0.02","-0.245","0"
"5398","2018","Y","3.672","0.12","0.209","0.57"
"5398","2019","Y","4.956","0.12","0.286","0.42"
"5398","2020","Y","1.711","0.06","0.15","0.4"
"5398","2022","Y","4.138","0.12","0.318","0.38"
"5401","2018","Y","2.01","0.016","0.117","0.14"
"5401","2019","Y","3.441","0.0278","0.233","0.12"
"5436","2018","Y","7.918","0.3","0.228","1.32"
"5436","2019","Y","7.319","0.3","0.413","0.24"
"5436","2020","Y","2.92","0.1","0.311","0.32"
"5436","2021","Y","5.322","0.2","0.505","0"
"5517","2018","Y","2.808","0.15","0.16","0.94"
"5517","2019","Y","3.447","0.15","0.144","1.04"
"5533","2020","Y","1.546","0.015","0.026","0.59"
"5568","2022","Y","8.403","0.1","0.078","2.58"
"5576","2019","Y","4.34","0.0115","0.007","0"
"5592","2018","Y","3.846","0.02","-0.027","-0.73"
"5606","2018","Y","0.869","0.02","0.358","0.06"
"5606","2019","Y","1.279","0.03","0.306","0.1"
"5606","2021","Y","8.097","0.15","0.182","0.94"
"5606","2022","Y","2.193","0.05","0.155","0.32"
"5614","2020","Y","4.808","0.025","0.182","0"
"5622","2018","Y","304.688","1.95","2.27","0.98"
"5649","2018","Y","5.522","0.0127","0.004","0"
"5649","2021","Y","3.383","0.009","0.004","0"
"5649","2022","Y","5","0.013","-0.02","0"
"5657","2018","N","0","0","-0.098","0"
"5657","2019","N","0","0","-0.124","0"
"5657","2020","N","0","0","-0.4","0"
"5657","2021","N","0","0","-0.098","0"
"5657","2022","N","0","0","-0.064","0"
"5665","2018","Y","1.977","0.035","0.488","0.07"
"5673","2022","Y","56.604","0.3","0.467","0.01"
"5681","2018","Y","3.01","0.7","0.855","0.82"
"5681","2019","Y","4.235","0.85","0.835","1.02"
"5681","2020","Y","1.971","0.38","0.278","1.37"
"5681","2021","Y","3.622","0.7000000000000001","0.533","1.31"
"5681","2022","Y","1.673","0.36","0.636","0.57"
"5703","2018","Y","2.807","0.075","0.301","0.25"
"5703","2019","Y","2.941","0.025","0.079","0.32"
"5738","2018","N","0","0","0.312","0"
"5738","2019","N","0","0","-0.127","0"
"5738","2020","N","0","0","-0.128","0"
"5738","2021","N","0","0","0.014","0"
"5738","2022","N","0","0","-0.045","0"
"5789","2018","Y","3.774","0.018","0.064","0"
"5789","2020","Y","3.404","0.0145","0.026","0"
"5789","2021","Y","4.426","0.0185","0.051","0"
"5797","2018","Y","5.405","0.05","0.279","0.21"
"5797","2020","Y","2.62","0.03","0.149","0"
"5797","2021","Y","6.318","0.075","0.79","0"
"5819","2018","Y","2.691","0.48","1.29","0.37"
"5819","2019","Y","2.968","0.5","1.302","0.38"
"5819","2020","Y","2.589","0.36","1.219","0.3"
"5819","2021","Y","2.827","0.5","1.397","0.36"
"5819","2022","Y","2.6790000000000003","0.55","1.606","0.34"
"5827","2018","Y","13.035","0.07","0.253","0.28"
"5827","2019","Y","13.423","0.08","0.367","0.22"
"5827","2020","Y","14.925","0.08","0.274","0.4"
"5827","2021","Y","3.876","0.035","0.278","0.13"
"5827","2022","Y","5.208","0.05","0.168","0.3"
"5835","2018","N","0","0","-0.344","0"
"5835","2019","N","0","0","-0.153","0"
"5835","2020","N","0","0","0.109","0"
"5835","2021","N","0","0","-0.06","0"
"5835","2022","N","0","0","-0.044","0"
"5843","2018","Y","4.948","0.0425","-0.382","-0.11"
"5843","2019","Y","34.461","0.326","0.052","7.09"
"5843","2020","Y","3.098","0.025","0.065","0"
"5843","2021","Y","6.59","0.045","0.104","0.43"
"5843","2022","Y","9.091","0.065","0.05","0.5"
"5878","2018","Y","2.11","0.02","0.042","0.48"
"5878","2019","Y","2.2","0.02","0.05","0.4"
"5878","2020","Y","1.361","0.012","0.026","0.47"
"5878","2021","Y","0.5389999999999999","0.0055","0.012","0.46"
"5878","2022","Y","2.252","0.02","0.024","0.42"
"5908","2018","Y","4.052","0.1","0.283","0.35"
"5908","2020","Y","3.503","0.1","0.303","0"
"5908","2021","Y","2.644","0.11","0.579","0"
"5916","2018","Y","2.26","0.02","0.139","0.14"
"5916","2019","Y","2.915","0.02","0.084","0.24"
"5916","2020","Y","0.541","0.01","0.04","0.25"
"5916","2021","Y","2.222","0.07","0.285","0.25"
"5932","2018","N","0","0","0.003","0"
"5932","2019","N","0","0","0","0"
"5932","2020","N","0","0","-0.024","0"
"5932","2021","N","0","0","-0.07","0"
"5932","2022","N","0","0","-0.042","0"
"5983","2018","Y","5.799","0.12","0.424","0.14"
"5983","2019","Y","7.619","0.22","0.564","0.23"
"5983","2020","Y","6.783","0.2","0.404","0.27"
"5983","2021","Y","8.542","0.26","0.43","0.47"
"5983","2022","Y","4.776","0.16","0.573","0.28"
"6009","2018","Y","8.449","0.0625","-0.053","-1.17"
"6009","2019","Y","8.473","0.0625","-0.031","-2.02"
"6009","2020","Y","9.452","0.066","-0.037","-1.8"
"6009","2021","Y","7.708","0.06","0.003","18.18"
"6009","2022","Y","10.153","0.098","0.204","0.48"
"6012","2018","Y","4.169","0.2","0.228","0.88"
"6012","2019","Y","4.255","0.2","0.194","1.03"
"6012","2020","Y","3.7","0.17","0.178","0.96"
"6012","2021","Y","3.975","0.17","0.168","1.01"
"6012","2022","Y","4.019","0.15","0.12","1.25"
"6017","2018","Y","7.619","0.16","0.288","0.28"
"6017","2019","Y","7.997","0.16","0.261","0.31"
"6017","2020","Y","6.641","0.12","0.173","0.41"
"6017","2021","Y","4.195","0.08","0.097","0"
"6017","2022","Y","5.202","0.09","0.2","0"
"6033","2018","Y","4.688000000000001","0.72","0.915","0.79"
"6033","2019","Y","5.676","0.8200000000000001","0.978","0.84"
"6033","2020","Y","8.18","1.27","1.016","1.25"
"6033","2021","Y","5.161","0.8200000000000001","1.005","0.82"
"6033","2022","Y","3.013","0.5","0.623","0.8"
"6041","2018","N","0","0","-0.004","0"
"6041","2019","N","0","0","-0.04","0"
"6041","2020","N","0","0","-0.033","0"
"6041","2021","N","0","0","-0.127","0"
"6041","2022","N","0","0","0.044","0"
"6068","2019","Y","4.717","0.01","0.101","0.2"
"6068","2020","Y","2.364","0.01","0.072","0.14"
"6068","2022","Y","2.364","0.01","0.038","0.27"
"6076","2018","N","0","0","-0.007","0"
"6076","2019","N","0","0","-0.158","0"
"6076","2020","N","0","0","-0.018","0"
"6076","2021","N","0","0","-0.035","0"
"6076","2022","N","0","0","-0.026","0"
"6084","2018","Y","4.28","0.03","0.007","4.29"
"6084","2019","Y","8","0.02","0.008","2.6"
"6114","2018","Y","3.441","0.035","0.119","0.42"
"6114","2019","Y","2.628","0.04","0.141","0.25"
"6114","2020","Y","2.375","0.03","0.074","0.54"
"6114","2021","Y","2.914","0.035","0.132","0.23"
"6114","2022","Y","3.279","0.04","0.188","0.19"
"6139","2018","Y","4.49","0.15","0.358","0"
"6139","2019","Y","3.818","0.2","0.442","0"
"6139","2020","Y","2.789","0.12","0.438","0"
"6139","2021","Y","3.427","0.12","0.494","0"
"6139","2022","Y","3.89","0.135","0.291","0"
"6149","2018","Y","4.084","0.06","0.076","0"
"6149","2019","Y","4.882","0.06","0.046","0"
"6149","2020","Y","4.488","0.06","-0.027","0"
"6149","2021","Y","4.615","0.06","0.072","0"
"6173","2020","Y","1.908","0.0075","0.017","0"
"6173","2021","Y","1.923","0.0075","0.026","0"
"6181","2018","Y","4.292","0.02","0.107","0"
"6181","2019","Y","3.158","0.015","0.063","0"
"6203","2018","Y","1.479","0.01","0.0579999999999999","0.36"
"6203","2019","Y","2.985","0.01","-0.423","0"
"6211","2018","N","0","0","-0.099","0"
"6211","2019","N","0","0","-0.04","0"
"6211","2020","N","0","0","-0.084","0"
"6211","2021","N","0","0","-0.078","0"
"6211","2022","N","0","0","-0.013","0"
"6254","2018","N","0","0","-0.018","0"
"6254","2019","N","0","0","-0.015","0"
"6254","2020","N","0","0","-0.021","0"
"6254","2021","N","0","0","-0.006","0"
"6254","2022","N","0","0","-0.003","0"
"6262","2018","Y","1.953","0.01","0.021","1.42"
"6262","2019","Y","2.845","0.02","0.028","0.35"
"6262","2020","Y","7.816","0.065","0.077","1.1"
"6262","2021","Y","19.978","0.22","0.182","1.21"
"6262","2022","Y","10.605","0.16","0.158","1.02"
"6297","2018","N","0","0","-0.124","0"
"6297","2019","N","0","0","-0.088","0"
"6297","2020","N","0","0","0.099","0"
"6297","2021","N","0","0","-1.05","0"
"6297","2022","N","0","0","-0.036","0"
"6351","2018","Y","4.829000000000001","0.275","0.332","0.83"
"6351","2019","Y","5.54","0.275","0.311","0.88"
"6351","2020","Y","5.43","0.275","0.285","0.96"
"6351","2021","Y","4.62","0.24","0.224","1.07"
"6351","2022","Y","2.99","0.15","0.328","0.46"
"6378","2018","N","0","0","-0.047","0"
"6378","2019","N","0","0","-0.032","0"
"6378","2020","N","0","0","-0.02","0"
"6378","2021","N","0","0","-0.022","0"
"6378","2022","N","0","0","-0.014","0"
"6399","2018","Y","7.537999999999999","0.125","0.148","0.85"
"6399","2019","Y","8.086","0.09","0.089","1.01"
"6399","2020","Y","7.407999999999999","0.075","0.126","0.6"
"6399","2021","Y","9.79","0.08","0.104","0.77"
"6399","2022","Y","7.058","0.0675","0.088","0.76"
"6399","2023","Y","4.006","0.03","0.039","0.77"
"6432","2018","Y","6.623","0.2","0.138","1.45"
"6432","2019","Y","6.412","0.2","0.22","0.91"
"6432","2020","Y","5.782","0.2","0.178","1.12"
"6432","2021","Y","9.973","0.35","0.217","1.15"
"6432","2022","Y","4.087","0.15","0.122","1.22"
"6459","2020","Y","2.42","0.025","0.17","0"
"6459","2021","Y","6.558","0.07","0.23","0"
"6459","2022","Y","2.778","0.025","0.146","0.55"
"6483","2018","Y","2.5","0.011","0.016","1.83"
"6483","2019","Y","8.978","0.0325","0.038","0.29"
"6483","2020","Y","5.282","0.088","0.145","0.22"
"6483","2021","Y","8.4","0.105","0.163","0.54"
"6491","2018","Y","6.691","0.09","0.112","0.81"
"6491","2019","Y","6.032","0.09","0.212","0.42"
"6491","2020","Y","6.077","0.09","0.101","0.89"
"6491","2021","Y","6.276","0.12","0.179","0.67"
"6491","2022","Y","6.6370000000000005","0.15","0.37","0.41"
"6521","2018","Y","5.218999999999999","0.06","0.179","0.39"
"6521","2019","Y","4.877","0.05","0.151","0.17"
"6521","2020","Y","3.362","0.033","0.095","0.11"
"6521","2021","Y","3.63","0.04","0.112","0.13"
"6521","2022","Y","1.339","0.015","0.115","0"
"6556","2018","Y","7.433","0.12","0.283","0.51"
"6556","2021","Y","5.791","0.12","0.449","0.32"
"6599","2018","Y","2.742","0.04","0.075","0.53"
"6599","2019","Y","4.26","0.04","0.078","0.51"
"6599","2020","Y","1.196","0.015","0.03","0.51"
"6599","2021","Y","2.098","0.03","0.061","0.49"
"6602","2018","N","0","0","0.078","0"
"6602","2019","N","0","0","0.098","0"
"6602","2020","N","0","0","0.04","0"
"6602","2021","N","0","0","0.04","0"
"6602","2022","N","0","0","0.05","0"
"6633","2019","Y","2.02","0.016","0.043","0.37"
"6633","2020","Y","0.755","0.0055","0.031","0.18"
"6633","2021","Y","0.923","0.0066","0.024","0.28"
"6637","2018","N","0","0","0.003","0"
"6637","2019","N","0","0","-0.041","0"
"6637","2020","N","0","0","-0.062","0"
"6637","2021","N","0","0","-0.02","0"
"6637","2022","N","0","0","-0.038","0"
"6645","2018","Y","60.098","0.25","0.434","0.58"
"6645","2019","Y","72.869","0.25","0.447","0.56"
"6645","2020","Y","76.87","0.25","0.494","0.51"
"6645","2021","Y","59.266000000000005","0.2","0.386","0.52"
"6645","2022","Y","74.774","0.25","0.306","0.82"
"6718","2018","Y","5.222","0.06","0.125","0.48"
"6718","2019","Y","5.758","0.06","0.134","0.45"
"6718","2020","Y","2.89","0.03","0.1","0.3"
"6718","2021","Y","6.197","0.06","0.096","0.63"
"6718","2022","Y","3.534","0.04","0.076","0.53"
"6718","2023","Y","2.885","0.03","0.101","0.3"
"6742","2018","Y","6.954","0.05","0.079","0.63"
"6742","2019","Y","8.681","0.05","0.06","0.83"
"6742","2021","Y","7.004","0.045","-0.017","-2.68"
"6742","2022","Y","6.613","0.045","0.155","0.29"
"6769","2018","Y","1.19","0.001","0.012","0.08"
"6769","2019","Y","1.25","0.001","0.001","1.11"
"6807","2018","Y","0.862","0.005","-0.379","-0.01"
"6815","2020","Y","2.517","0.015","0.264","0.06"
"6815","2022","Y","1.836","0.015","0.183","0.08"
"6874","2018","Y","2.212","0.01","0.002","0"
"6874","2021","Y","2.385","0.015","0.22","0.07"
"6874","2022","Y","2.655","0.015","0.033","0.46"
"6888","2018","Y","2.593","0.095","-0.555","-0.17"
"6888","2019","Y","2.543","0.095","0.149","0.64"
"6888","2020","Y","0.721","0.02","0.04","1.75"
"6888","2021","Y","3.91","0.145","0.089","1.07"
"6888","2022","Y","2.903","0.09","-0.023","-2.17"
"6904","2018","N","0","0","-0.104","0"
"6904","2019","N","0","0","-0.187","0"
"6904","2020","N","0","0","-0.131","0"
"6904","2021","N","0","0","0.42","0"
"6904","2022","N","0","0","0.236","0"
"6912","2018","N","0","0","-0.052","0"
"6912","2019","N","0","0","-0.041","0"
"6912","2020","N","0","0","0.126","0"
"6912","2021","N","0","0","-0.007","0"
"6912","2022","N","0","0","0.001","0"
"6939","2018","Y","5.245","0.0225","0.064","0.35"
"6939","2019","Y","4.566","0.02","0.056","0.36"
"6939","2020","Y","5.345000000000001","0.0275","0.072","0.25"
"6939","2021","Y","5.05","0.032","0.07","0.31"
"6947","2018","Y","5.178","0.196","0.198","0.99"
"6947","2019","Y","4.359","0.182","0.184","0.99"
"6947","2020","Y","4.1","0.156","0.157","0.99"
"6947","2021","Y","3.696","0.149","0.15","1"
"6947","2022","Y","2.514","0.091","0.093","0.98"
"6963","2018","Y","6.391","0.047","0.109","0.38"
"6963","2019","Y","8.033","0.044","0.088","0.5"
"6963","2020","Y","2.819","0.026","0.063","0.41"
"6963","2021","Y","3.054","0.042","0.119","0.35"
"6963","2022","Y","2.072","0.02","0.044","0.45"
"6971","2019","Y","5.199","0.03","0.183","0"
"6971","2020","Y","7.643","0.06","0.234","0"
"6971","2021","Y","0.334","0.02","0.207","0"
"6971","2022","Y","1.111","0.03","0.168","0.18"
"6998","2018","N","0","0","0.017","0"
"6998","2019","N","0","0","0.001","0"
"6998","2020","N","0","0","-0.001","0"
"6998","2021","N","0","0","-0.029","0"
"6998","2022","N","0","0","0.011","0"
"7003","2018","N","0","0","0.056","0"
"7003","2019","N","0","0","0.02","0"
"7003","2020","N","0","0","0.004","0"
"7003","2021","N","0","0","0.037","0"
"7003","2022","N","0","0","0.045","0"
"7004","2018","N","0","0","-0.043","0"
"7004","2019","N","0","0","-0.154","0"
"7004","2020","N","0","0","-0.13","0"
"7004","2021","N","0","0","-0.017","0"
"7004","2022","N","0","0","0.141","0"
"7005","2018","N","0","0","-0.094","0"
"7005","2019","N","0","0","0.02","0"
"7005","2020","N","0","0","-0.034","0"
"7005","2021","N","0","0","-0.004","0"
"7005","2022","N","0","0","0.073","0"
"7006","2018","Y","1.781","0.06","0.128","0.47"
"7006","2019","Y","2.021","0.06","0.199","0.3"
"7006","2020","Y","3.3","0.06","0.174","0.35"
"7006","2021","Y","4.774","0.08","0.551","0.25"
"7006","2022","Y","4.542","0.06","0.183","0.33"
"7007","2018","N","0","0","-0.055","0"
"7007","2019","N","0","0","-0.023","0"
"7007","2020","N","0","0","-0.021","0"
"7007","2021","N","0","0","-0.025","0"
"7007","2022","N","0","0","-0.03","0"
"7010","2018","N","0","0","-0.045","0"
"7010","2019","N","0","0","-0.071","0"
"7010","2020","N","0","0","-0.083","0"
"7010","2021","N","0","0","-0.027","0"
"7010","2022","N","0","0","0.121","0"
"7013","2018","N","0","0","-0.002","0"
"7013","2019","N","0","0","0","0"
"7013","2020","N","0","0","-0.016","0"
"7013","2021","N","0","0","0.004","0"
"7013","2022","N","0","0","0.003","0"
"7014","2018","N","0","0","-0.084","0"
"7014","2019","N","0","0","-0.175","0"
"7014","2020","N","0","0","-0.076","0"
"7014","2021","N","0","0","-0.002","0"
"7014","2022","N","0","0","-0.05","0"
"7016","2018","Y","3.005","0.011","0.047","0"
"7016","2021","Y","3.935","0.0181","0.089","0.2"
"7017","2018","N","0","0","-0.141","0"
"7017","2019","N","0","0","-0.059","0"
"7017","2020","N","0","0","-0.061","0"
"7017","2021","N","0","0","-0.047","0"
"7017","2022","N","0","0","-0.022","0"
"7018","2018","N","0","0","-0.02","0"
"7018","2019","N","0","0","-0.041","0"
"7018","2020","N","0","0","0","0"
"7018","2021","N","0","0","0.003","0"
"7018","2022","N","0","0","-0.005","0"
"7020","2018","N","0","0","-0.381","0"
"7020","2019","N","0","0","-0.023","0"
"7020","2020","N","0","0","-0.015","0"
"7020","2021","N","0","0","0.015","0"
"7020","2022","N","0","0","-0.008","0"
"7022","2018","Y","4.89","0.09","0.136","0.44"
"7022","2019","Y","4.426","0.075","0.067","0.75"
"7022","2020","Y","3.037","0.075","0.076","0.99"
"7022","2021","Y","4.476","0.075","0.079","0.95"
"7022","2022","Y","3.556","0.04","0.05","1"
"7025","2020","Y","2.381","0.015","-0.099","-0.3"
"7028","2018","N","0","0","0.097","0"
"7028","2019","N","0","0","-0.151","0"
"7028","2020","N","0","0","0.276","0"
"7028","2021","N","0","0","-0.134","0"
"7028","2022","N","0","0","-0.006","0"
"7029","2018","Y","2.964","0.015","0.105","0.14"
"7029","2019","Y","2.963","0.02","0.287","0.07"
"7029","2020","Y","3.303","0.06","0.206","0.29"
"7029","2021","Y","2.51","0.04","0.265","0.15"
"7029","2022","Y","5.531000000000001","0.1","0.275","0.36"
"7031","2018","N","0","0","0.022","0"
"7031","2019","N","0","0","0.092","0"
"7031","2020","N","0","0","0.079","0"
"7031","2021","N","0","0","0.036","0"
"7031","2022","N","0","0","0.021","0"
"7033","2018","Y","3.326","0.015","0.098","0.15"
"7033","2019","Y","9.74","0.035","0.096","0.36"
"7033","2020","Y","8.221","0.03","0.066","0.45"
"7033","2021","Y","3.393","0.035","0.39","0.09"
"7033","2022","Y","3.231","0.03","0.073","0.41"
"7034","2018","Y","7.111","0.08","0.333","0.24"
"7034","2019","Y","3.427","0.09","0.407","0.22"
"7034","2020","Y","2.918","0.065","0.354","0.18"
"7034","2021","Y","2.237","0.055","0.243","0.23"
"7034","2022","Y","1.579","0.0375","0.211","0.18"
"7035","2018","Y","2.451","0.0125","0.064","0"
"7035","2019","Y","3.486","0.0175","0.053","0"
"7035","2020","Y","3.195","0.02","0.057","0"
"7035","2021","Y","2.193","0.0125","0.04","0"
"7036","2018","N","0","0","0.003","0"
"7036","2019","N","0","0","-0.002","0"
"7036","2020","N","0","0","0","0"
"7036","2021","N","0","0","0.004","0"
"7036","2022","N","0","0","0.007","0"
"7043","2018","N","0","0","-0.024","0"
"7043","2019","N","0","0","-0.008","0"
"7043","2020","N","0","0","-0.054","0"
"7043","2021","N","0","0","0.034","0"
"7043","2022","N","0","0","0.026","0"
"7045","2018","N","0","0","-0.089","0"
"7045","2019","N","0","0","-0.04","0"
"7045","2020","N","0","0","-0.366","0"
"7045","2021","N","0","0","-0.452","0"
"7045","2022","N","0","0","-0.059","0"
"7047","2018","Y","2.033","0.015","0.053","0"
"7047","2019","Y","4.762","0.015","0.039","0.39"
"7047","2020","Y","4.587","0.015","0.087","0.17"
"7047","2021","Y","3.804","0.0175","0.065","0.27"
"7047","2022","Y","3.135","0.01","0.011","0.93"
"7048","2018","Y","5.724","0.21","0.193","1.09"
"7048","2019","Y","4.896000000000001","0.2","0.157","1.27"
"7048","2020","Y","5.313","0.2","0.024","4.22"
"7048","2021","Y","1.384","0.05","-0.111","-0.45"
"7048","2022","Y","1.859","0.05","-0.003","-15.63"
"7050","2018","Y","7.632","0.02","0.095","0.21"
"7050","2019","Y","14.264","0.025","0.054","0.28"
"7050","2020","Y","3.055","0.0125","0.028","0.44"
"7050","2021","Y","1.639","0.01","0.092","0.11"
"7052","2018","Y","2.506","0.115","0.271","0.42"
"7052","2019","Y","3.131","0.115","0.244","0.47"
"7052","2020","Y","2.524","0.075","0.114","0.44"
"7052","2021","Y","0.903","0.025","0.082","0.3"
"7052","2022","Y","3.239","0.1","0.234","0.43"
"7053","2018","Y","2.246","0.027","0.019","2.86"
"7053","2019","Y","2.004","0.018","-0.044","-0.41"
"7053","2021","Y","1.235","0.0117","-0.041","-0.28"
"7053","2022","Y","3.1950000000000003","0.036","0.308","0.12"
"7054","2018","N","0","0","-0.008","0"
"7054","2019","N","0","0","-0.014","0"
"7054","2020","N","0","0","-0.003","0"
"7054","2021","N","0","0","-0.009","0"
"7054","2022","N","0","0","-0.003","0"
"7055","2018","N","0","0","-0.019","0"
"7055","2019","N","0","0","0.074","0"
"7055","2020","N","0","0","-0.055","0"
"7055","2021","N","0","0","0.017","0"
"7055","2022","N","0","0","-0.097","0"
"7060","2018","Y","4.201","0.1","0.172","0.58"
"7060","2019","Y","5.07","0.1","0.18","0.56"
"7060","2020","Y","3.8","0.08","0.14","0.57"
"7060","2021","Y","4.117","0.09","0.239","0.38"
"7060","2022","Y","1.071","0.03","0.318","0.09"
"7062","2020","Y","4.627","0.1","0.712","0.14"
"7062","2021","Y","1.309","0.05","0.631","0.08"
"7066","2018","N","0","0","0.033","0"
"7066","2019","N","0","0","-0.152","0"
"7066","2020","N","0","0","-0.048","0"
"7066","2021","N","0","0","-0.006","0"
"7066","2022","N","0","0","-0.252","0"
"7070","2018","N","0","0","0.008","0"
"7070","2019","N","0","0","0.094","0"
"7070","2020","N","0","0","-0.0019999999999999","0"
"7070","2021","N","0","0","-0.096","0"
"7070","2022","N","0","0","-0.003","0"
"7071","2018","N","0","0","-0.024","0"
"7071","2019","N","0","0","0.028","0"
"7071","2020","N","0","0","0.002","0"
