,Announced,Financial Year,Subject,EX Date,Payment Date,Amount,Indicator,Unnamed: 7,Stock Code,Year,Status
2203,15 Feb 2019,2018-12-31,Interim Dividend,28 Feb 2019,28 Mar 2019,0.05,Currency,View,6012,2018,Y
2204,18 Oct 2018,2018-12-31,Interim Dividend,28 Nov 2018,27 Dec 2018,0.05,Currency,View,6012,2018,Y
2205,18 Jul 2018,2018-12-31,Interim Dividend,28 Aug 2018,27 Sep 2018,0.05,Currency,View,6012,2018,Y
2206,19 Apr 2018,2018-12-31,Interim Dividend,28 May 2018,28 Jun 2018,0.05,Currency,View,6012,2018,Y
2207,25 Aug 2022,2022-12-31,Special Dividend,08 Sep 2022,30 Sep 2022,0.1,Currency,View,5983,2022,Y
2208,25 Aug 2022,2022-12-31,First Interim Dividend,08 Sep 2022,30 Sep 2022,0.06,Currency,View,5983,2022,Y
2209,28 Apr 2022,2021-12-31,Final Dividend,15 Jun 2022,30 Jun 2022,0.06,Currency,View,5983,2021,Y
2210,25 Feb 2022,2021-12-31,Special Dividend,11 Mar 2022,30 Mar 2022,0.1,Currency,View,5983,2021,Y
2211,25 Feb 2022,2021-12-31,Second Interim Dividend,11 Mar 2022,30 Mar 2022,0.05,Currency,View,5983,2021,Y
2212,25 Aug 2021,2021-12-31,First Interim Dividend,09 Sep 2021,29 Sep 2021,0.05,Currency,View,5983,2021,Y
2213,28 Apr 2021,2020-12-31,Final Dividend,15 Jun 2021,30 Jun 2021,0.09,Currency,View,5983,2020,Y
2214,25 Feb 2021,2020-12-31,Second Interim Dividend,11 Mar 2021,30 Mar 2021,0.06,Currency,View,5983,2020,Y
2215,19 Aug 2020,2020-12-31,First Interim Dividend,04 Sep 2020,25 Sep 2020,0.05,Currency,View,5983,2020,Y
2216,21 May 2020,2019-12-31,Final Dividend,09 Jul 2020,28 Jul 2020,0.09,Currency,View,5983,2019,Y
2217,26 Feb 2020,2019-12-31,Second Interim Dividend,11 Mar 2020,30 Mar 2020,0.07,Currency,View,5983,2019,Y
2218,20 Aug 2019,2019-12-31,First Interim Dividend,04 Sep 2019,19 Sep 2019,0.06,Currency,View,5983,2019,Y
2219,29 Apr 2019,2018-12-31,Final Dividend,13 Jun 2019,28 Jun 2019,0.06,Currency,View,5983,2018,Y
2220,24 Jan 2019,2018-12-31,Second interim dividend,11 Feb 2019,25 Feb 2019,0.03,Currency,View,5983,2018,Y
2221,04 Sep 2018,2018-12-31,First Interim Dividend,19 Sep 2018,05 Oct 2018,0.03,Currency,View,5983,2018,Y
2222,26 May 2022,2022-03-31,Interim Dividend,17 Jun 2022,08 Jul 2022,0.0063,Currency,View,5090,2022,Y
2223,27 May 2021,2021-03-31,Interim Dividend,18 Jun 2021,08 Jul 2021,0.0042,Currency,View,5090,2021,Y
2224,24 Jun 2020,2020-03-31,Interim Dividend,10 Jul 2020,30 Jul 2020,0.0041,Currency,View,5090,2020,Y
2225,25 Nov 2019,2020-03-31,Interim Dividend,09 Dec 2019,30 Dec 2019,0.0067,Currency,View,5090,2020,Y
2226,28 May 2019,2019-03-31,Interim Dividend,19 Jun 2019,12 Jul 2019,0.0041,Currency,View,5090,2019,Y
2227,29 Nov 2018,2019-03-31,Interim Dividend,12 Dec 2018,28 Dec 2018,0.0072,Currency,View,5090,2019,Y
2228,30 May 2018,2018-03-31,Interim Dividend,18 Jun 2018,13 Jul 2018,0.0074,Currency,View,5090,2018,Y
2229,28 Nov 2017,2018-03-31,Interim Dividend,11 Dec 2017,29 Dec 2017,0.0107,Currency,View,5090,2018,Y
2230,23 Feb 2022,2021-12-31,First and Final Dividend,29 Apr 2022,20 May 2022,0.015,Currency,View,4502,2021,Y
2231,19 Sep 2022,2022-12-31,Interim Dividend,03 Oct 2022,14 Oct 2022,0.036,Currency,View,3069,2022,Y
2232,23 Mar 2022,2021-12-31,Final Dividend,06 Apr 2022,18 Apr 2022,0.035,Currency,View,3069,2021,Y
2233,21 Sep 2021,2021-12-31,Interim Dividend,07 Oct 2021,15 Oct 2021,0.0325,Currency,View,3069,2021,Y
2234,25 Mar 2021,2020-12-31,Final Dividend,07 Apr 2021,19 Apr 2021,0.065,Currency,View,3069,2020,Y
2235,10 Nov 2020,2020-12-31,Interim Dividend,24 Nov 2020,02 Dec 2020,0.06,Currency,View,3069,2020,Y
2236,18 May 2020,2019-12-31,Final Dividend,14 Aug 2020,25 Aug 2020,0.06,Currency,View,3069,2019,Y
2237,29 Apr 2019,2018-12-31,Final Dividend,20 Jun 2019,12 Jul 2019,0.02,Currency,View,3069,2018,Y
2238,28 Aug 2018,2018-12-31,Interim Dividend,26 Sep 2018,12 Oct 2018,0.02,Currency,View,3069,2018,Y
2239,29 Dec 2022,2022-08-31,First and Final Dividend,09 Mar 2023,21 Mar 2023,0.01,Currency,View,5129,2022,Y
2240,29 Dec 2021,2021-08-31,First and Final Dividend,10 Mar 2022,21 Mar 2022,0.01,Currency,View,5129,2021,Y
2241,29 Dec 2020,2020-08-31,First and Final Dividend,09 Mar 2021,19 Mar 2021,0.01,Currency,View,5129,2020,Y
2242,27 Dec 2019,2019-08-31,First and Final Dividend,11 Mar 2020,19 Mar 2020,0.01,Currency,View,5129,2019,Y
2243,27 Dec 2018,2018-08-31,First and Final Dividend,07 Mar 2019,19 Mar 2019,0.01,Currency,View,5129,2018,Y
2244,25 Feb 2021,2021-06-30,Interim Dividend,26 Mar 2021,28 Apr 2021,0.0223,Currency,View,3778,2021,Y
2245,01 Apr 2022,2022-12-31,Interim Dividend,06 May 2022,26 May 2022,0.05,Currency,View,5011,2022,Y
2246,31 May 2018,2018-12-31,Interim Dividend,18 Jun 2018,05 Jul 2018,0.08,Percentage,View,5011,2018,Y
2247,22 Nov 2021,2021-12-31,First Interim Dividend,14 Jan 2022,28 Jan 2022,0.0013,Currency,View,0207,2021,Y
2248,31 Dec 2020,2020-12-31,First Interim Dividend,15 Jan 2021,29 Jan 2021,0.0015,Currency,View,0207,2020,Y
2249,17 Dec 2019,2019-12-31,First Interim Dividend,02 Jan 2020,17 Jan 2020,0.002,Currency,View,0207,2019,Y
2250,30 Mar 2022,2022-12-31,First Interim Dividend,05 Apr 2022,15 Apr 2022,0.0066,Currency,View,03005,2022,Y
2251,25 Feb 2021,2021-12-31,First Interim Dividend,04 Mar 2021,25 Mar 2021,0.0065,Currency,View,03005,2021,Y
2252,24 Feb 2020,2020-12-31,First Interim Dividend,04 Mar 2020,02 Apr 2020,0.006,Currency,View,03005,2020,Y
2253,20 Jun 2019,2019-12-31,First Interim Dividend,27 Jun 2019,10 Jul 2019,0.0055,Currency,View,03005,2019,Y
2254,09 Aug 2018,2018-12-31,First Interim Dividend,16 Aug 2018,18 Sep 2018,0.005,Currency,View,03005,2018,Y
2255,28 Feb 2022,2021-12-31,Final Dividend,28 Jul 2022,26 Aug 2022,0.06,Currency,View,6149,2021,Y
2256,23 Mar 2021,2020-12-31,Final Dividend,26 Aug 2021,24 Sep 2021,0.06,Currency,View,6149,2020,Y
2257,26 Jun 2020,2019-12-31,Final Dividend,04 Nov 2020,19 Nov 2020,0.06,Currency,View,6149,2019,Y
2258,29 Apr 2019,2018-12-31,Final Dividend,27 Jun 2019,12 Jul 2019,0.06,Currency,View,6149,2018,Y
2259,28 Apr 2022,2021-12-31,Final Dividend,27 Jun 2022,20 Jul 2022,0.0049,Currency,View,7595,2021,Y
2260,22 Feb 2022,2021-12-31,First Interim Dividend,09 Mar 2022,30 Mar 2022,0.0042,Currency,View,7595,2021,Y
2261,30 Mar 2022,2022-12-31,Interim Dividend,15 Apr 2022,10 May 2022,0.02,Currency,View,5026,2022,Y
2262,30 Mar 2022,2022-12-31,Special Dividend,15 Apr 2022,10 May 2022,0.02,Currency,View,5026,2022,Y
2263,30 Mar 2022,2021-12-31,Special Dividend,15 Apr 2022,10 May 2022,0.02,Currency,View,5026,2021,Y
2264,07 Apr 2021,2021-12-31,Interim Dividend,22 Apr 2021,21 May 2021,0.02,Currency,View,5026,2021,Y
2265,07 Apr 2021,2021-12-31,Special Dividend,22 Apr 2021,21 May 2021,0.02,Currency,View,5026,2021,Y
2266,14 May 2020,2020-12-31,First Interim Dividend,01 Jun 2020,12 Jun 2020,0.015,Currency,View,5026,2020,Y
2267,10 May 2019,2018-12-31,Final Dividend,28 May 2019,13 Jun 2019,0.015,Currency,View,5026,2018,Y
2268,28 Jul 2022,2022-12-31,Second Interim Dividend,11 Aug 2022,26 Aug 2022,0.01,Currency,View,5286,2022,Y
2269,29 Apr 2022,2022-12-31,First Interim Dividend,18 May 2022,02 Jun 2022,0.01,Currency,View,5286,2022,Y
2270,21 Feb 2022,2021-12-31,Second Interim Dividend,07 Mar 2022,22 Mar 2022,0.02,Currency,View,5286,2021,Y
2271,09 Nov 2021,2021-12-31,First Interim Dividend,16 Nov 2021,30 Nov 2021,0.03,Currency,View,5286,2021,Y
2272,23 Oct 2020,2020-12-31,First Interim Dividend,09 Nov 2020,23 Nov 2020,0.03,Currency,View,5286,2020,Y
2273,20 Feb 2020,2019-12-31,Second Interim Dividend,05 Mar 2020,20 Mar 2020,0.03,Currency,View,5286,2019,Y
2274,23 May 2019,2019-12-31,First Interim Dividend,17 Jun 2019,12 Jul 2019,0.01,Currency,View,5286,2019,Y
2275,14 Nov 2018,2018-12-31,Second interim dividend,29 Nov 2018,21 Dec 2018,0.02,Currency,View,5286,2018,Y
2276,25 Jul 2018,2018-12-31,First Interim Dividend,08 Aug 2018,30 Aug 2018,0.03,Currency,View,5286,2018,Y
2277,27 Nov 2020,2021-03-31,Interim Dividend,11 Dec 2020,12 Jan 2021,0.01,Currency,View,0126,2021,Y
2278,13 Jul 2020,2020-03-31,Interim Dividend,28 Jul 2020,26 Aug 2020,0.01,Currency,View,0126,2020,Y
2279,27 Oct 2022,2022-06-30,Final Dividend,15 Dec 2022,05 Jan 2023,0.0005,Currency,View,0112,2022,Y
2280,27 Oct 2021,2021-06-30,Final Dividend,21 Dec 2021,11 Jan 2022,0.0005,Currency,View,0112,2021,Y
2281,28 Oct 2020,2020-06-30,Final Dividend,02 Dec 2020,22 Dec 2020,0.0005,Currency,View,0112,2020,Y
2282,28 May 2019,2019-06-30,First Interim Dividend,13 Jun 2019,26 Jun 2019,0.003,Currency,View,0112,2019,Y
2283,24 Oct 2018,2018-06-30,Final Dividend,27 Nov 2018,17 Dec 2018,0.005,Currency,View,0112,2018,Y
2284,03 Apr 2018,2018-06-30,First Interim Dividend,17 Apr 2018,11 May 2018,0.005,Currency,View,0112,2018,Y
2285,20 Sep 2019,2019-12-31,Interim Dividend,07 Oct 2019,30 Oct 2019,0.0115,Currency,View,5576,2019,Y
2286,17 Nov 2022,2022-12-31,Interim Dividend,01 Dec 2022,14 Dec 2022,0.07,Currency,View,3816,2022,Y
2287,18 Aug 2022,2022-12-31,Interim Dividend,02 Sep 2022,14 Sep 2022,0.07,Currency,View,3816,2022,Y
2288,26 May 2022,2022-12-31,Interim Dividend,10 Jun 2022,22 Jun 2022,0.07,Currency,View,3816,2022,Y
2289,17 Feb 2022,2021-12-31,Interim Dividend,03 Mar 2022,16 Mar 2022,0.12,Currency,View,3816,2021,Y
2290,02 Dec 2021,2021-12-31,Interim Dividend,02 Dec 2021,14 Dec 2021,0.07,Currency,View,3816,2021,Y
2291,13 Aug 2021,2021-12-31,Interim Dividend,27 Aug 2021,14 Sep 2021,0.07,Currency,View,3816,2021,Y
2292,06 May 2021,2021-12-31,Interim Dividend,24 May 2021,09 Jun 2021,0.07,Currency,View,3816,2021,Y
2293,18 Feb 2021,2020-12-31,Interim Dividend,04 Mar 2021,16 Mar 2021,0.12,Currency,View,3816,2020,Y
2294,17 Nov 2020,2020-12-31,Interim Dividend,02 Dec 2020,15 Dec 2020,0.07,Currency,View,3816,2020,Y
2295,13 Aug 2020,2020-12-31,Interim Dividend,27 Aug 2020,15 Sep 2020,0.07,Currency,View,3816,2020,Y
2296,08 May 2020,2020-12-31,Interim Dividend,22 May 2020,09 Jun 2020,0.07,Currency,View,3816,2020,Y
2297,18 Feb 2020,2019-12-31,Special Dividend,02 Mar 2020,17 Mar 2020,0.03,Currency,View,3816,2019,Y
2298,18 Feb 2020,2019-12-31,Interim Dividend,02 Mar 2020,17 Mar 2020,0.09,Currency,View,3816,2019,Y
2299,13 Nov 2019,2019-12-31,Interim Dividend,26 Nov 2019,10 Dec 2019,0.07,Currency,View,3816,2019,Y
2300,14 Aug 2019,2019-12-31,Interim Dividend,27 Aug 2019,18 Sep 2019,0.07,Currency,View,3816,2019,Y
2301,24 May 2019,2019-12-31,Interim Dividend,10 Jun 2019,25 Jun 2019,0.07,Currency,View,3816,2019,Y
2302,22 Feb 2019,2018-12-31,Interim Dividend,06 Mar 2019,26 Mar 2019,0.09,Currency,View,3816,2018,Y
2303,19 Nov 2018,2018-12-31,Interim Dividend,30 Nov 2018,18 Dec 2018,0.07,Currency,View,3816,2018,Y
2304,07 Aug 2018,2018-12-31,Interim Dividend,17 Aug 2018,14 Sep 2018,0.07,Currency,View,3816,2018,Y
2305,14 May 2018,2018-12-31,Interim Dividend,24 May 2018,12 Jun 2018,0.07,Currency,View,3816,2018,Y
2306,27 May 2021,2020-12-31,First and Final Dividend,23 Jul 2021,13 Aug 2021,0.005,Currency,View,9571,2020,Y
2307,30 Apr 2019,2018-12-31,First and Final Dividend,17 Jul 2019,02 Aug 2019,0.015,Currency,View,9571,2018,Y
2308,18 Mar 2020,2020-06-30,Interim Dividend,28 May 2020,17 Jun 2020,0.01,Currency,View,8893,2020,Y
2309,29 Nov 2022,2022-09-30,First Interim Dividend,20 Dec 2022,06 Jan 2023,0.04,Currency,View,6114,2022,Y
2310,29 Nov 2021,2021-09-30,First Interim Dividend,22 Dec 2021,07 Jan 2022,0.035,Currency,View,6114,2021,Y
2311,27 Nov 2020,2020-09-30,First Interim Dividend,22 Dec 2020,08 Jan 2021,0.03,Currency,View,6114,2020,Y
2312,27 Nov 2019,2019-09-30,First Interim Dividend,17 Dec 2019,03 Jan 2020,0.04,Currency,View,6114,2019,Y
2313,30 Nov 2018,2018-09-30,First Interim Dividend,21 Dec 2018,10 Jan 2019,0.035,Currency,View,6114,2018,Y
2314,14 Nov 2019,2020-06-30,Interim Dividend,22 Nov 2019,10 Dec 2019,0.005,Currency,View,03027,2020,Y
2315,18 Aug 2022,2022-12-31,First Interim Dividend,13 Sep 2022,13 Oct 2022,0.01,Currency,View,0113,2022,Y
2316,25 Feb 2022,2021-12-31,Second Interim Dividend,21 Mar 2022,20 Apr 2022,0.01,Currency,View,0113,2021,Y
2317,25 Aug 2021,2021-12-31,First Interim Dividend,23 Sep 2021,15 Oct 2021,0.01,Currency,View,0113,2021,Y
2318,25 Aug 2020,2020-12-31,First Interim Dividend,24 Sep 2020,16 Oct 2020,0.01,Currency,View,0113,2020,Y
2319,25 Feb 2020,2019-12-31,Second Interim Dividend,19 Mar 2020,17 Apr 2020,0.01,Currency,View,0113,2019,Y
2320,28 Aug 2019,2019-12-31,First Interim Dividend,25 Sep 2019,18 Oct 2019,0.01,Currency,View,0113,2019,Y
2321,25 Feb 2019,2018-12-31,Second interim dividend,18 Mar 2019,17 Apr 2019,0.01,Currency,View,0113,2018,Y
2322,28 Aug 2018,2018-12-31,First Interim Dividend,24 Sep 2018,18 Oct 2018,0.01,Currency,View,0113,2018,Y
2323,27 Jul 2022,2022-03-31,Final Dividend,07 Oct 2022,31 Oct 2022,0.025,Currency,View,6459,2022,Y
2324,24 Sep 2021,2021-03-31,Final Dividend,08 Oct 2021,27 Oct 2021,0.04,Currency,View,6459,2021,Y
2325,17 Sep 2020,2021-03-31,Interim Dividend,01 Oct 2020,23 Oct 2020,0.03,Currency,View,6459,2021,Y
2326,31 Oct 2019,2020-03-31,Interim Dividend (with Dividend Re-Investment Plan),13 Nov 2019,12 Dec 2019,0.025,Currency,View,6459,2020,Y
2327,30 May 2022,2022-12-31,First Interim Dividend,17 Jun 2022,08 Jul 2022,0.005,Currency,View,0229,2022,Y
2328,30 Aug 2022,2022-12-31,Interim Dividend,13 Sep 2022,28 Sep 2022,0.05,Currency,View,5237,2022,Y
2329,25 Nov 2022,2022-12-31,Interim Dividend,25 Nov 2022,21 Dec 2022,0.005,Currency,View,5296,2022,Y
2330,04 Aug 2022,2022-12-31,Interim Dividend,24 Aug 2022,21 Sep 2022,0.006,Currency,View,5296,2022,Y
2331,13 May 2022,2022-12-31,Interim Dividend,02 Jun 2022,24 Jun 2022,0.007,Currency,View,5296,2022,Y
2332,16 Feb 2022,2021-12-31,Interim Dividend,03 Mar 2022,01 Apr 2022,0.009,Currency,View,5296,2021,Y
2333,02 Nov 2021,2021-12-31,Interim Dividend,29 Nov 2021,23 Dec 2021,0.0065,Currency,View,5296,2021,Y
2334,05 Aug 2021,2021-12-31,Interim Dividend,26 Aug 2021,23 Sep 2021,0.006,Currency,View,5296,2021,Y
2335,30 Apr 2021,2021-12-31,Interim Dividend,20 May 2021,17 Jun 2021,0.008,Currency,View,5296,2021,Y
2336,17 Feb 2021,2020-12-31,Interim Dividend,11 Mar 2021,08 Apr 2021,0.007,Currency,View,5296,2020,Y
2337,05 Nov 2020,2020-12-31,Interim Dividend,30 Nov 2020,18 Dec 2020,0.0073,Currency,View,5296,2020,Y
2338,10 Mar 2022,2021-12-31,Final Dividend,28 Mar 2022,07 Apr 2022,0.03,Currency,View,5202,2021,Y
2339,24 May 2022,2022-06-30,Second Interim Dividend,08 Jun 2022,21 Jun 2022,0.02,Currency,View,0213,2022,Y
2340,24 Nov 2021,2022-06-30,First Interim Dividend,08 Dec 2021,22 Dec 2021,0.01,Currency,View,0213,2022,Y
2341,28 May 2021,2021-06-30,Second Interim Dividend,14 Jun 2021,25 Jun 2021,0.02,Currency,View,0213,2021,Y
2342,23 Nov 2020,2021-06-30,First Interim Dividend,07 Dec 2020,21 Dec 2020,0.01,Currency,View,0213,2021,Y
2343,20 May 2020,2020-06-30,Interim Dividend,05 Jun 2020,22 Jun 2020,0.02,Currency,View,0213,2020,Y
2344,19 Nov 2019,2020-06-30,Interim Dividend,05 Dec 2019,18 Dec 2019,0.01,Currency,View,0213,2020,Y
2345,29 May 2019,2019-12-31,First Interim Dividend,17 Jun 2019,03 Jul 2019,0.025,Currency,View,5152,2019,Y
2346,25 Feb 2019,2018-12-31,Second interim dividend,11 Mar 2019,27 Mar 2019,0.02,Currency,View,5152,2018,Y
2347,30 May 2018,2018-12-31,First Interim Dividend,14 Jun 2018,04 Jul 2018,0.01,Currency,View,5152,2018,Y
2348,28 Apr 2022,2021-12-31,First and Final Dividend,29 Jun 2022,15 Jul 2022,0.05,Currency,View,3883,2021,Y
2349,28 Apr 2021,2020-12-31,First and Final Dividend,29 Jun 2021,21 Jul 2021,0.05,Currency,View,3883,2020,Y
2350,24 Jun 2020,2019-12-31,First and Final Dividend,27 Aug 2020,23 Sep 2020,0.04,Currency,View,3883,2019,Y
2351,29 Apr 2019,2018-12-31,First and Final Dividend,28 Jun 2019,16 Jul 2019,0.045,Currency,View,3883,2018,Y
2352,10 Sep 2020,2019-12-31,First and Final Dividend,12 Nov 2020,24 Nov 2020,0.025,Currency,View,5703,2019,Y
2353,29 Apr 2019,2018-12-31,First and Final Dividend,16 Jul 2019,29 Jul 2019,0.075,Currency,View,5703,2018,Y
2354,20 Aug 2021,2021-06-30,Interim Dividend,06 Sep 2021,22 Sep 2021,0.0045,Currency,View,3913,2021,Y
2355,29 Aug 2022,2022-12-31,First Interim Dividend,26 Oct 2022,25 Nov 2022,0.0025,Currency,View,0138,2022,Y
2356,10 Aug 2022,2021-12-31,Final Dividend (with Dividend Re-Investment Plan),23 Aug 2022,21 Sep 2022,0.0103,Currency,View,0138,2021,Y
2357,23 Aug 2021,2021-12-31,First Interim Dividend,14 Oct 2021,11 Nov 2021,0.0025,Currency,View,0138,2021,Y
2358,22 Jul 2021,2020-12-31,Final Dividend (with Dividend Re-Investment Plan),06 Aug 2021,09 Sep 2021,0.017,Currency,View,0138,2020,Y
2359,28 Sep 2020,2020-12-31,First Interim Dividend (with Dividend Re-Investment Plan),09 Oct 2020,05 Nov 2020,0.005,Currency,View,0138,2020,Y
2360,28 Sep 2020,2019-12-31,Final Dividend (with Dividend Re-Investment Plan),09 Oct 2020,05 Nov 2020,0.02,Currency,View,0138,2019,Y
2361,30 May 2019,2019-09-30,First Interim Dividend,25 Jul 2019,23 Aug 2019,0.005,Currency,View,0138,2019,Y
2362,29 Apr 2019,2018-09-30,Final Dividend,06 May 2019,05 Jun 2019,0.014,Currency,View,0138,2018,Y
2363,27 Feb 2018,2018-06-30,First Interim Dividend,24 Apr 2018,25 May 2018,0.005,Currency,View,0138,2018,Y
2364,29 Jun 2022,2022-06-30,Interim Dividend,21 Jul 2022,19 Aug 2022,0.03,Currency,View,5087,2022,Y
2365,27 Oct 2022,2021-12-31,Income Distribution,11 Nov 2022,25 Nov 2022,0.0181,Currency,View,0821EA,2021,Y
2366,26 Feb 2021,2020-12-31,Income Distribution,12 Mar 2021,12 Apr 2021,0.0237,Currency,View,0821EA,2020,Y
2367,25 Feb 2020,2019-12-31,Income Distribution,11 Mar 2020,09 Apr 2020,0.0181,Currency,View,0821EA,2019,Y
2368,21 Feb 2019,2018-12-31,Income Distribution,11 Mar 2019,08 Apr 2019,0.0244,Currency,View,0821EA,2018,Y
2369,27 Oct 2022,2021-12-31,Income Distribution,11 Nov 2022,25 Nov 2022,0.022,Currency,View,0824EA,2021,Y
2370,26 Feb 2021,2020-12-31,Income Distribution,12 Mar 2021,12 Apr 2021,0.0253,Currency,View,0824EA,2020,Y
2371,25 Feb 2020,2019-12-31,Income Distribution,11 Mar 2020,09 Apr 2020,0.0296,Currency,View,0824EA,2019,Y
2372,21 Feb 2019,2018-12-31,Income Distribution,11 Mar 2019,08 Apr 2019,0.0276,Currency,View,0824EA,2018,Y
2373,27 Oct 2022,2021-12-31,Income Distribution,11 Nov 2022,25 Nov 2022,0.013,Currency,View,0825EA,2021,Y
2374,26 Feb 2021,2020-12-31,Income Distribution,12 Mar 2021,12 Apr 2021,0.0186,Currency,View,0825EA,2020,Y
2375,25 Feb 2020,2019-12-31,Income Distribution,11 Mar 2020,09 Apr 2020,0.0217,Currency,View,0825EA,2019,Y
2376,21 Feb 2019,2018-12-31,Income Distribution,11 Mar 2019,08 Apr 2019,0.0199,Currency,View,0825EA,2018,Y
2377,17 Jul 2019,2019-10-31,First Interim Dividend,01 Aug 2019,15 Aug 2019,0.01,Currency,View,5275,2019,Y
2378,11 Jul 2018,2018-10-31,First Interim Dividend,25 Jul 2018,15 Aug 2018,0.01,Currency,View,5275,2018,Y
2379,26 May 2022,2022-12-31,First Interim Dividend,14 Jun 2022,30 Jun 2022,0.01,Currency,View,0108,2022,Y
2380,25 Nov 2021,2021-12-31,Second Interim Dividend,14 Dec 2021,28 Dec 2021,0.01,Currency,View,0108,2021,Y
2381,25 May 2021,2021-12-31,First Interim Dividend,11 Jun 2021,30 Jun 2021,0.01,Currency,View,0108,2021,Y
2382,27 May 2021,2020-12-31,Special Dividend,11 Jun 2021,30 Jun 2021,0.02,Currency,View,0108,2020,Y
2383,26 Nov 2020,2020-12-31,Second Interim Dividend,11 Dec 2020,28 Dec 2020,0.015,Currency,View,0108,2020,Y
2384,27 Mar 2020,2020-12-31,First Interim Dividend,14 Apr 2020,14 May 2020,0.01,Currency,View,0108,2020,Y
2385,27 Mar 2020,2019-12-31,Special Dividend,14 Apr 2020,14 May 2020,0.01,Currency,View,0108,2019,Y
2386,17 May 2019,2019-12-31,First Interim Dividend,07 Jun 2019,26 Jun 2019,0.01,Currency,View,0108,2019,Y
2387,21 Nov 2018,2018-12-31,Second interim dividend,06 Dec 2018,07 Jan 2019,0.01,Currency,View,0108,2018,Y
2388,01 Mar 2018,2018-12-31,First Interim Dividend,14 Mar 2018,28 Mar 2018,0.03,Currency,View,0108,2018,Y
2389,09 Jul 2021,2021-12-31,Interim Dividend,26 Jul 2021,06 Aug 2021,0.079,Currency,View,5073,2021,Y
2390,23 Oct 2020,2020-12-31,Interim Dividend,09 Nov 2020,20 Nov 2020,0.099,Currency,View,5073,2020,Y
2391,29 Apr 2019,2018-12-31,Final Dividend,04 Jul 2019,19 Jul 2019,0.005,Currency,View,0056,2018,Y
2392,29 Nov 2022,2022-12-31,Special Dividend,14 Dec 2022,30 Dec 2022,0.03,Currency,View,2038,2022,Y
2393,29 Nov 2022,2022-12-31,Second Interim Dividend,14 Dec 2022,30 Dec 2022,0.04,Currency,View,2038,2022,Y
2394,30 May 2022,2022-12-31,Special Dividend,15 Jun 2022,30 Jun 2022,0.06,Currency,View,2038,2022,Y
2395,30 May 2022,2022-12-31,First Interim Dividend,15 Jun 2022,30 Jun 2022,0.04,Currency,View,2038,2022,Y
2396,26 Nov 2021,2021-12-31,Second Interim Dividend,13 Dec 2021,31 Dec 2021,0.03,Currency,View,2038,2021,Y
2397,26 Nov 2021,2021-12-31,Special Dividend,13 Dec 2021,31 Dec 2021,0.04,Currency,View,2038,2021,Y
2398,22 Jun 2021,2021-12-31,First Interim Dividend,07 Jul 2021,30 Jul 2021,0.03,Currency,View,2038,2021,Y
2399,22 Jun 2021,2021-12-31,Special Dividend,07 Jul 2021,30 Jul 2021,0.04,Currency,View,2038,2021,Y
2400,27 Nov 2020,2020-12-31,Second Interim Dividend,14 Dec 2020,31 Dec 2020,0.03,Currency,View,2038,2020,Y
2401,27 Nov 2020,2020-12-31,Special Dividend,14 Dec 2020,31 Dec 2020,0.01,Currency,View,2038,2020,Y
2402,29 Jun 2020,2020-12-31,First Interim Dividend,14 Jul 2020,07 Aug 2020,0.02,Currency,View,2038,2020,Y
2403,28 Nov 2019,2019-12-31,Second interim dividend,16 Dec 2019,31 Dec 2019,0.02,Currency,View,2038,2019,Y
2404,29 May 2019,2019-12-31,First Interim Dividend,17 Jun 2019,28 Jun 2019,0.03,Currency,View,2038,2019,Y
2405,29 Nov 2018,2018-12-31,Second interim dividend,13 Dec 2018,31 Dec 2018,0.03,Currency,View,2038,2018,Y
2406,23 May 2018,2018-12-31,Special Dividend,07 Jun 2018,29 Jun 2018,0.02,Currency,View,2038,2018,Y
2407,23 May 2018,2018-12-31,First Interim Dividend,07 Jun 2018,29 Jun 2018,0.03,Currency,View,2038,2018,Y
2408,15 Nov 2022,2022-12-31,Interim Dividend,23 Nov 2022,15 Dec 2022,0.7,Currency,View,4707,2022,Y
2409,28 Jul 2022,2022-12-31,Interim Dividend,08 Sep 2022,06 Oct 2022,0.7,Currency,View,4707,2022,Y
2410,22 Feb 2022,2021-12-31,Interim Dividend,18 Apr 2022,19 May 2022,1.02,Currency,View,4707,2021,Y
2411,02 Nov 2021,2021-12-31,Interim Dividend,24 Nov 2021,15 Dec 2021,0.7,Currency,View,4707,2021,Y
2412,24 Aug 2021,2021-12-31,Interim Dividend,14 Sep 2021,07 Oct 2021,0.7,Currency,View,4707,2021,Y
2413,23 Feb 2021,2020-12-31,Third Interim Dividend,20 Apr 2021,20 May 2021,0.92,Currency,View,4707,2020,Y
2414,10 Nov 2020,2020-12-31,Interim Dividend,26 Nov 2020,16 Dec 2020,0.7,Currency,View,4707,2020,Y
2415,25 Aug 2020,2020-12-31,Interim Dividend,14 Sep 2020,08 Oct 2020,0.7,Currency,View,4707,2020,Y
2416,13 Apr 2020,2019-12-31,Third Interim Dividend,14 Apr 2020,21 May 2020,1.4,Currency,View,4707,2019,Y
2417,12 Nov 2019,2019-12-31,Interim Dividend,28 Nov 2019,19 Dec 2019,0.7,Currency,View,4707,2019,Y
2418,27 Aug 2019,2019-12-31,Interim Dividend,13 Sep 2019,10 Oct 2019,0.7,Currency,View,4707,2019,Y
