,div_announced_year,div_ex_date,div_dividend(RM),div_stock_code,div_year,div_status,stock_close,dividend_y_%
2814,2021-08-25,2021-09-09,0.023,5254,2021,Y,0.506,4.545
2815,2021-08-25,2021-09-09,0.005,7228,2021,Y,0.335,1.493
2816,2021-08-26,2021-09-09,0.15,7106,2021,Y,2.401,6.247
2817,2021-08-06,2021-09-09,0.015,7248,2021,Y,0.88,1.705
2818,2021-08-25,2021-09-09,0.05,5983,2021,Y,3.007,1.663
2819,2021-08-25,2021-09-09,0.01,5192,2021,Y,0.773,1.294
2820,2021-05-28,2021-09-09,0.035,7249,2020,Y,0.369,9.485
2821,2021-08-26,2021-09-09,0.1,4065,2021,Y,17.897,0.559
2822,2021-07-09,2021-09-09,0.01,7169,2021,Y,0.839,1.192
2823,2021-08-19,2021-09-09,0.0125,5263,2021,Y,1.605,0.779
2824,2021-08-25,2021-09-09,0.01,6939,2021,Y,0.631,1.585
2825,2021-08-25,2021-09-09,0.11,2291,2021,Y,7.109,1.547
2826,2021-08-25,2021-09-10,0.08,4197,2021,Y,2.14,3.738
2827,2021-08-24,2021-09-10,0.005,0151,2021,Y,1.407,0.355
2828,2021-08-26,2021-09-10,0.005,5289,2021,Y,0.464,1.078
2829,2021-08-24,2021-09-10,0.06,1961,2021,Y,3.781,1.587
2830,2021-08-24,2021-09-10,0.005,0146,2021,Y,1.374,0.364
2831,2021-08-25,2021-09-10,0.23,5183,2021,Y,7.459,3.084
2832,2021-08-24,2021-09-10,0.01,8869,2021,Y,5.791,0.173
2833,2021-08-25,2021-09-10,0.05,6351,2021,Y,5.347,0.935
2834,2021-08-25,2021-09-10,0.01,4197,2021,Y,2.14,0.467
2835,2021-08-11,2021-09-13,0.008,5143,2021,Y,0.731,1.094
2836,2021-08-25,2021-09-13,0.1,6645,2022,Y,0.329,30.395
2837,2021-08-26,2021-09-13,0.05,7048,2022,Y,2.69,1.859
2838,2021-08-26,2021-09-13,0.02,5249,2021,Y,1.222,1.637
2839,2021-08-27,2021-09-13,0.07,4863,2021,Y,5.853,1.196
2840,2021-08-26,2021-09-13,0.001,7107,2022,Y,0.878,0.114
2841,2021-08-27,2021-09-13,0.075,1295,2021,Y,3.887,1.93
2842,2021-08-26,2021-09-13,0.005,03013,2021,Y,0.742,0.674
2843,2021-08-27,2021-09-13,0.01,5053,2021,Y,0.844,1.185
2844,2021-08-23,2021-09-13,0.015,5300,2021,Y,0.886,1.693
2845,2021-08-30,2021-09-13,0.0281,5127,2021,Y,0.632,4.446
2846,2021-08-26,2021-09-13,0.015,7167,2021,Y,1.605,0.935
2847,2021-08-27,2021-09-13,0.015,0099,2021,Y,1.015,1.478
2848,2021-08-30,2021-09-14,0.04,6888,2021,Y,3.93,1.018
2849,2021-08-20,2021-09-14,0.005,0090,2021,Y,0.848,0.59
2850,2021-08-24,2021-09-14,0.7,4707,2021,Y,130.952,0.535
2851,2021-08-30,2021-09-14,0.005,0065,2021,Y,0.539,0.928
2852,2021-08-24,2021-09-14,0.01,5132,2021,Y,0.487,2.053
2853,2021-08-26,2021-09-14,0.06,6556,2021,Y,2.561,2.343
2854,2021-08-30,2021-09-14,0.005,7237,2022,Y,1.3,0.385
2855,2021-08-26,2021-09-14,0.04,6262,2021,Y,0.971,4.119
2856,2021-08-27,2021-09-14,0.0025,0212,2022,Y,0.348,0.718
2857,2021-08-27,2021-09-14,0.0082,03036,2021,Y,0.325,2.523
2858,2021-08-26,2021-09-14,0.04,6262,2021,Y,0.971,4.119
2859,2021-08-30,2021-09-14,0.0163,5176,2021,Y,1.343,1.214
2860,2021-09-01,2021-09-15,0.001,5216,2022,Y,0.448,0.223
2861,2021-04-28,2021-09-15,0.0166,8583,2020,Y,0.732,2.268
2862,2021-08-26,2021-09-17,0.03,5032,2021,Y,4.352,0.689
2863,2021-08-20,2021-09-17,0.031,5264,2021,Y,0.762,4.068
2864,2021-08-26,2021-09-17,0.015,7161,2021,Y,1.177,1.274
2865,2021-08-13,2021-09-17,0.0175,0168,2021,Y,1.055,1.659
2866,2021-08-20,2021-09-21,0.01,5100,2021,Y,1.526,0.655
2867,2021-09-06,2021-09-21,0.0075,5276,2021,Y,0.567,1.323
2868,2021-08-20,2021-09-21,0.02,5100,2021,Y,1.526,1.311
2869,2021-09-08,2021-09-22,0.28,1155,2021,Y,7.582,3.693
2870,2021-09-06,2021-09-22,0.01,5147,2021,Y,0.747,1.339
2871,2021-08-17,2021-09-22,0.3825,2658,2021,Y,15.825,2.417
2872,2021-08-25,2021-09-22,0.02,5236,2022,Y,1.265,1.581
2873,2021-09-07,2021-09-22,0.0167,5292,2021,Y,5.858,0.285
2874,2021-08-25,2021-09-23,0.01,0113,2021,Y,1.1,0.909
2875,2021-09-08,2021-09-23,0.025,6742,2021,Y,0.638,3.918
2876,2021-08-25,2021-09-23,0.005,0219,2021,Y,0.54,0.926
2877,2021-09-07,2021-09-23,0.1975,5168,2021,Y,5.045,3.915
2878,2021-08-24,2021-09-23,0.0025,5878,2021,Y,1.063,0.235
2879,2021-09-08,2021-09-23,0.025,4677,2021,Y,0.588,4.252
2880,2021-08-26,2021-09-24,0.02,5116,2021,Y,1.131,1.768
2881,2021-09-09,2021-09-24,0.018,7053,2022,Y,1.048,1.718
2882,2021-09-07,2021-09-27,0.015,5024,2021,Y,0.903,1.661
2883,2021-09-14,2021-09-28,0.1044,1023,2021,Y,4.515,2.312
2884,2021-09-13,2021-09-28,0.005,5257,2021,Y,0.614,0.814
2885,2021-08-19,2021-09-29,0.01,7210,2021,Y,0.76,1.316
2886,2021-07-22,2021-09-29,0.005,5125,2022,Y,0.465,1.075
2887,2021-08-19,2021-09-29,0.015,5162,2021,Y,1.347,1.114
2888,2021-09-09,2021-09-29,0.22,5347,2021,Y,9.337,2.356
2889,2021-09-15,2021-09-29,0.01,0837EA,2022,Y,1.06,0.943
2890,2021-08-24,2021-09-30,0.01,5211,2021,Y,1.655,0.604
2891,2021-09-24,2021-09-30,0.0015,03024,2021,Y,1.146,0.131
2892,2021-08-23,2021-09-30,0.01,7169,2022,Y,0.82,1.22
2893,2021-08-25,2021-10-01,0.0427,7155,2021,Y,1.732,2.465
2894,2021-09-17,2021-10-01,0.054,7113,2021,Y,2.685,2.011
2895,2021-08-17,2021-10-01,0.048,5209,2021,Y,2.508,1.914
2896,2021-08-20,2021-10-04,0.005,3174,2021,Y,0.109,4.587
2897,2021-08-19,2021-10-04,0.035,7084,2021,Y,5.263,0.665
2898,2021-09-21,2021-10-05,0.015,6399,2022,Y,0.972,1.543
2899,2021-08-27,2021-10-05,0.015,7129,2021,Y,2.471,0.607
2900,2021-07-15,2021-10-05,0.025,5006,2021,Y,0.858,2.914
2901,2021-09-22,2021-10-05,0.15,1066,2021,Y,4.946,3.033
2902,2021-08-27,2021-10-05,0.01,6068,2022,Y,0.423,2.364
2903,2021-08-13,2021-10-06,0.028,7374,2021,Y,1.068,2.622
2904,2021-09-21,2021-10-07,0.0325,3069,2021,Y,3.508,0.926
2905,2021-08-20,2021-10-07,0.2,5436,2021,Y,3.758,5.322
2906,2021-09-21,2021-10-07,0.02,2127,2022,Y,1.26,1.587
2907,2021-09-24,2021-10-08,0.008,5066,2022,Y,0.477,1.677
2908,2021-09-24,2021-10-08,0.04,6459,2021,Y,1.246,3.21
2909,2021-08-25,2021-10-08,0.015,5021,2022,Y,0.673,2.229
2910,2021-08-27,2021-10-11,0.08,6017,2021,Y,1.907,4.195
2911,2021-08-03,2021-10-12,0.0335,8176,2021,Y,2.66,1.259
2912,2021-09-28,2021-10-12,0.02,7076,2021,Y,1.298,1.541
2913,2021-09-28,2021-10-12,0.015,7033,2021,Y,1.91,0.785
2914,2021-09-28,2021-10-12,0.02,9288,2022,Y,0.799,2.503
2915,2021-09-28,2021-10-12,0.02,7247,2022,Y,0.343,5.831
2916,2021-09-28,2021-10-13,0.285,5139,2022,Y,13.046,2.185
2917,2021-08-27,2021-10-14,0.003,5242,2021,Y,0.236,1.271
2918,2021-08-23,2021-10-14,0.0025,0138,2021,Y,1.053,0.237
2919,2021-09-24,2021-10-14,0.005,6963,2021,Y,1.59,0.314
2920,2021-09-13,2021-10-15,0.005,5248,2022,Y,1.569,0.319
2921,2021-08-20,2021-10-15,0.1,2836,2021,Y,21.663,0.462
2922,2021-10-05,2021-10-18,0.005,5081,2021,Y,0.393,1.272
2923,2021-10-08,2021-10-25,0.005,7157,2022,Y,0.485,1.031
2924,2021-09-27,2021-10-26,0.12,2828,2021,Y,3.658,3.28
2925,2021-09-15,2021-10-27,0.018,5007,2021,Y,1.226,1.468
2926,2021-09-15,2021-10-27,0.02,5371,2021,Y,0.89,2.247
2927,2021-09-28,2021-10-27,0.05,5027,2022,Y,1.489,3.358
2928,2021-10-12,2021-10-27,0.018,7207,2022,Y,1.013,1.777
2929,2021-08-25,2021-10-27,0.15,3255,2021,Y,21.949,0.683
2930,2021-10-11,2021-10-27,0.012,6009,2021,Y,0.815,1.472
2931,2021-09-28,2021-10-27,0.02,6718,2022,Y,1.203,1.663
2932,2021-08-18,2021-10-27,0.079,5285,2021,Y,4.007,1.972
2933,2021-10-08,2021-10-27,0.002,9946,2021,Y,0.24,0.833
2934,2021-08-26,2021-10-28,0.01,7034,2021,Y,2.611,0.383
2935,2021-09-27,2021-10-28,0.26,5274,2021,Y,8.08,3.218
2936,2021-08-26,2021-10-28,0.01,5288,2021,Y,0.728,1.374
2937,2021-08-19,2021-10-29,0.008,0186,2021,Y,0.651,1.229
2938,2021-10-12,2021-10-29,0.01,4022,2021,Y,0.257,3.891
2939,2021-09-01,2021-10-29,0.018,0032,2021,Y,0.635,2.835
2940,2021-09-22,2021-10-29,0.02,7811,2022,Y,0.755,2.649
2941,2021-09-28,2021-11-01,0.3522,5819,2021,Y,17.489,2.014
2942,2021-09-28,2021-11-01,0.025,9326,2021,Y,0.512,4.883
2943,2021-10-15,2021-11-02,0.03,5220,2021,Y,0.586,5.119
2944,2021-10-20,2021-11-03,0.0155,5280,2022,Y,0.774,2.003
2945,2021-10-21,2021-11-03,0.0245,5106,2021,Y,1.773,1.382
2946,2021-10-20,2021-11-03,0.05,5257,2021,Y,0.705,7.092
2947,2021-09-29,2021-11-03,0.01,7199,2021,Y,0.82,1.22
2948,2021-09-29,2021-11-05,0.292,1082,2021,Y,17.08,1.71
2949,2021-10-22,2021-11-08,0.02,7133,2021,Y,1.467,1.363
2950,2021-09-30,2021-11-08,0.02,5075,2021,Y,1.051,1.903
2951,2021-10-21,2021-11-08,0.12,7153,2021,Y,2.165,5.543
2952,2021-10-13,2021-11-09,0.03,5131,2021,Y,1.75,1.714
2953,2021-10-26,2021-11-09,0.0118,5227,2021,Y,1.563,0.755
2954,2021-10-15,2021-11-11,0.0032,5301,2021,Y,1.876,0.171
2955,2021-10-27,2021-11-11,0.01,5140,2022,Y,1.202,0.832
2956,2021-10-26,2021-11-11,0.02,5005,2021,Y,4.015,0.498
2957,2021-09-29,2021-11-12,0.003,9261,2021,Y,0.363,0.826
2958,2021-10-28,2021-11-12,0.18,5284,2021,Y,2.081,8.65
2959,2021-10-28,2021-11-12,0.26,4162,2021,Y,13.278,1.958
2960,2021-10-28,2021-11-12,0.025,5130,2021,Y,1.383,1.808
2961,2021-11-10,2021-11-16,0.01,0228,2021,Y,0.498,2.008
2962,2021-10-28,2021-11-16,0.015,6874,2021,Y,0.629,2.385
2963,2021-11-09,2021-11-16,0.03,5286,2021,Y,3.463,0.866
2964,2021-11-01,2021-11-17,0.015,7022,2021,Y,1.892,0.793
2965,2021-10-21,2021-11-17,0.04,6947,2021,Y,4.038,0.991
2966,2021-11-01,2021-11-17,0.01,7022,2021,Y,1.892,0.529
2967,2021-11-02,2021-11-17,0.352,5168,2022,Y,5.131,6.86
2968,2021-11-08,2021-11-19,0.3,2089,2021,Y,12.827,2.339
2969,2021-11-08,2021-11-22,0.0616,5235SS,2021,Y,6.383,0.965
2970,2021-10-13,2021-11-22,0.02,1503,2021,Y,0.732,2.732
2971,2021-11-08,2021-11-22,0.0084,5235SS,2021,Y,6.383,0.132
2972,2021-11-09,2021-11-23,0.07,9296,2022,Y,1.679,4.169
2973,2021-10-22,2021-11-23,0.015,6815,2022,Y,0.817,1.836
2974,2021-11-02,2021-11-24,0.7,4707,2021,Y,130.371,0.537
2975,2021-10-25,2021-11-24,0.02,7088,2021,Y,1.34,1.493
2976,2021-11-11,2021-11-25,0.015,5141,2021,Y,0.905,1.657
2977,2021-11-05,2021-11-25,0.0125,7232,2022,Y,0.612,2.042
2978,2021-09-23,2021-11-29,0.04,7293,2022,Y,2.776,1.441
2979,2021-11-02,2021-11-29,0.0065,5296,2021,Y,2.31,0.281
2980,2021-10-06,2021-11-29,0.07,0002,2021,Y,2.998,2.335
2981,2021-10-21,2021-11-29,0.01,5125,2022,Y,0.479,2.088
2982,2021-11-15,2021-11-30,0.0165,8524,2021,Y,0.768,2.148
2983,2021-10-29,2021-11-30,0.04,6012,2021,Y,4.488,0.891
2984,2021-10-15,2021-11-30,0.012,0201,2021,Y,0.943,1.273
2985,2021-10-14,2021-12-01,0.019,7277,2021,Y,2.491,0.763
2986,2021-11-17,2021-12-01,0.022,0012,2021,Y,0.993,2.216
2987,2021-11-17,2021-12-01,0.008,0012,2021,Y,0.993,0.806
2988,2021-12-02,2021-12-02,0.02,0211,2021,Y,0.462,4.329
2989,2021-12-02,2021-12-02,0.05,6351,2021,Y,5.203,0.961
2990,2021-12-02,2021-12-02,0.075,3298,2021,Y,0.938,7.996
2991,2021-12-02,2021-12-02,0.07,3816,2021,Y,6.226,1.124
2992,2021-11-22,2021-12-06,0.17,3301,2022,Y,8.263,2.057
2993,2021-12-02,2021-12-06,0.0025,0040,2021,Y,0.351,0.712
2994,2021-11-22,2021-12-06,0.02,5100,2021,Y,1.641,1.219
2995,2021-11-19,2021-12-06,0.02,7081,2021,Y,0.702,2.849
2996,2021-11-22,2021-12-06,0.01,5100,2021,Y,1.641,0.609
2997,2021-12-02,2021-12-06,0.0022,0101,2021,Y,0.542,0.406
2998,2021-12-02,2021-12-06,0.02,7029,2021,Y,1.544,1.295
2999,2021-12-02,2021-12-06,0.01,7200,2021,Y,0.375,2.667
3000,2021-11-18,2021-12-06,0.02,5228,2022,Y,1.249,1.601
3001,2021-12-02,2021-12-06,0.05,7106,2022,Y,1.411,3.544
3002,2021-12-02,2021-12-06,0.024,5191,2020,Y,0.674,3.561
3003,2021-09-29,2021-12-06,0.024,7140,2021,Y,0.707,3.395
3004,2021-12-02,2021-12-06,0.005,5291,2021,Y,0.618,0.809
3005,2021-11-22,2021-12-06,0.18,6033,2021,Y,15.732,1.144
3006,2021-12-02,2021-12-06,0.05,5197,2021,Y,0.442,11.312
3007,2021-09-27,2021-12-07,0.0045,0149,2021,Y,0.371,1.213
3008,2021-11-23,2021-12-07,0.008,0049,2021,Y,0.393,2.036
3009,2021-11-23,2021-12-07,0.01,3204,2022,Y,0.622,1.608
3010,2021-11-22,2021-12-07,0.1,5183,2021,Y,8.014,1.248
3011,2021-10-27,2021-12-07,0.03,9369,2021,Y,0.986,3.043
3012,2021-11-05,2021-12-07,0.015,7248,2021,Y,0.862,1.74
3013,2021-11-24,2021-12-08,0.05,7062,2021,Y,3.82,1.309
3014,2021-11-24,2021-12-08,0.015,7091,2021,Y,1.335,1.124
3015,2021-11-25,2021-12-08,0.25,3034,2021,Y,7.174,3.485
3016,2021-11-24,2021-12-08,0.012,7237,2022,Y,1.331,0.902
3017,2021-11-24,2021-12-08,0.1,3867,2022,Y,48.005,0.208
3018,2021-11-25,2021-12-08,0.02,5843,2021,Y,0.656,3.049
3019,2021-11-25,2021-12-08,0.005,0065,2021,Y,0.583,0.858
3020,2021-11-24,2021-12-08,0.01,0213,2022,Y,0.482,2.075
3021,2021-11-23,2021-12-08,0.0175,5254,2021,Y,0.566,3.092
3022,2021-10-26,2021-12-08,0.005,5219,2021,Y,0.808,0.619
3023,2021-11-26,2021-12-09,0.1,5606,2021,Y,1.804,5.543
3024,2021-11-25,2021-12-09,0.002,0078,2021,Y,0.29,0.69
3025,2021-11-24,2021-12-09,0.01,0157,2021,Y,0.656,1.524
3026,2021-11-26,2021-12-09,0.2,5681,2021,Y,19.713,1.015
3027,2021-11-24,2021-12-09,0.0075,7204,2021,Y,5.711,0.131
3028,2021-11-12,2021-12-09,0.028,0166,2022,Y,3.841,0.729
3029,2021-11-24,2021-12-09,0.005,0192,2021,Y,0.259,1.931
3030,2021-11-25,2021-12-09,0.005,7107,2022,Y,0.868,0.576
3031,2021-11-24,2021-12-09,0.019,0222,2021,Y,0.649,2.928
3032,2021-11-25,2021-12-09,0.05,5029,2021,Y,2.865,1.745
3033,2021-11-25,2021-12-09,0.25,3026,2021,Y,32.488,0.77
3034,2021-11-25,2021-12-09,0.01,7169,2022,Y,1.116,0.896
3035,2021-11-24,2021-12-09,0.03,7060,2021,Y,2.148,1.397
3036,2021-11-03,2021-12-09,0.0225,7214,2021,Y,0.513,4.386
3037,2021-11-29,2021-12-10,0.015,6521,2021,Y,1.148,1.307
3038,2021-11-24,2021-12-10,0.005,5277,2022,Y,0.62,0.806
3039,2021-11-25,2021-12-10,0.01,7047,2022,Y,0.319,3.135
3040,2021-10-25,2021-12-10,0.01,7579,2021,Y,0.522,1.916
3041,2021-11-26,2021-12-10,0.0822,5031,2021,Y,4.176,1.968
3042,2021-11-24,2021-12-10,0.0109,5120,2022,Y,0.355,3.07
3043,2021-11-26,2021-12-10,0.04,0106,2022,Y,0.849,4.711
3044,2021-11-25,2021-12-10,0.01,5147,2021,Y,0.766,1.305
3045,2021-11-26,2021-12-10,0.015,0099,2022,Y,1.057,1.419
3046,2021-11-26,2021-12-10,0.003,5878,2021,Y,0.988,0.304
3047,2021-11-26,2021-12-13,0.03,2038,2021,Y,3.115,0.963
3048,2021-11-24,2021-12-13,0.05,3107,2022,Y,1.782,2.806
3049,2021-11-29,2021-12-13,0.01,5088,2021,Y,1.012,0.988
3050,2021-11-26,2021-12-13,0.04,2038,2021,Y,3.115,1.284
3051,2021-12-01,2021-12-14,0.0203,5106,2021,Y,1.754,1.157
3052,2021-11-29,2021-12-14,0.005,9962,2021,Y,0.3,1.667
3053,2021-11-26,2021-12-14,0.01,8869,2021,Y,5.238,0.191
3054,2021-11-30,2021-12-14,0.03,5032,2021,Y,4.477,0.67
3055,2021-11-16,2021-12-14,0.055,7152,2021,Y,0.714,7.703
3056,2021-11-26,2021-12-14,0.083,2488,2022,Y,2.612,3.178
3057,2021-11-29,2021-12-14,0.02,3336,2022,Y,1.476,1.355
3058,2021-11-29,2021-12-14,0.15,3336,2022,Y,1.476,10.163
3059,2021-11-26,2021-12-14,0.025,7052,2022,Y,2.688,0.93
3060,2021-06-29,2021-12-14,0.25,6432,2021,Y,3.53,7.082
3061,2021-11-11,2021-12-14,0.01,5196,2022,Y,0.398,2.513
3062,2021-11-25,2021-12-14,0.01,0108,2021,Y,0.583,1.715
3063,2021-11-25,2021-12-14,0.06,6262,2021,Y,1.12,5.357
3064,2021-11-18,2021-12-14,0.007,0199,2021,Y,0.585,1.197
3065,2021-11-29,2021-12-14,0.015,7089,2021,Y,0.886,1.693
3066,2021-11-30,2021-12-14,0.028,7231,2021,Y,1.09,2.569
3067,2021-11-25,2021-12-15,0.015,5208,2021,Y,0.815,1.84
3068,2021-10-08,2021-12-15,0.02,2569,2021,Y,3.3,0.606
3069,2021-09-07,2021-12-15,0.01,5020,2021,Y,0.295,3.39
3070,2021-09-28,2021-12-15,0.01,9997,2021,Y,0.556,1.799
3071,2021-10-08,2021-12-15,0.0215,2453,2021,Y,4.182,0.514
3072,2021-10-08,2021-12-15,0.01,2453,2021,Y,4.182,0.239
3073,2021-11-30,2021-12-15,0.0181,7016,2021,Y,0.46,3.935
3074,2021-10-08,2021-12-15,0.01,2186,2021,Y,1.707,0.586
3075,2021-11-30,2021-12-15,0.04,5126,2021,Y,2.233,1.791
3076,2021-10-08,2021-12-15,0.0075,2186,2021,Y,1.707,0.439
3077,2021-10-08,2021-12-15,0.05,2569,2021,Y,3.3,1.515
3078,2021-11-23,2021-12-16,0.0125,5041,2021,Y,0.798,1.566
3079,2021-11-18,2021-12-16,0.01,1562,2022,Y,1.781,0.561
3080,2021-11-25,2021-12-16,0.005,5081,2022,Y,0.359,1.393
3081,2021-12-02,2021-12-16,0.074,8613,2022,Y,0.88,8.409
3082,2021-10-25,2021-12-16,0.035,5827,2021,Y,0.903,3.876
3083,2021-10-25,2021-12-16,0.002,0189,2021,Y,0.093,2.151
3084,2021-12-02,2021-12-17,0.01,7167,2021,Y,1.529,0.654
3085,2021-11-18,2021-12-17,0.2,5108,2022,Y,,
3086,2021-11-24,2021-12-21,0.15,3719,2022,Y,28.401,0.528
3087,2021-11-26,2021-12-21,0.025,2062,2022,Y,1.135,2.203
3088,2021-11-24,2021-12-21,0.0015,03024,2021,Y,1.147,0.131
3089,2021-11-25,2021-12-21,0.03,5236,2022,Y,1.346,2.229
3090,2021-10-27,2021-12-21,0.0005,0112,2021,Y,0.19,0.263
3091,2021-10-21,2021-12-21,0.015,5159,2021,Y,0.957,1.567
3092,2021-09-23,2021-12-22,0.06,9598,2021,Y,2.581,2.325
3093,2021-11-29,2021-12-22,0.035,6114,2021,Y,1.201,2.914
3094,2021-11-22,2021-12-22,0.01,5102,2021,Y,2.6,0.385
3095,2021-12-07,2021-12-22,0.025,8125,2022,Y,2.473,1.011
3096,2021-12-09,2021-12-22,0.04,7134,2021,Y,0.485,8.247
3097,2021-11-26,2021-12-23,0.02,5116,2021,Y,1.058,1.89
3098,2021-12-02,2021-12-23,0.005,8605,2022,Y,0.625,0.8
3099,2021-11-26,2021-12-23,0.005,5269,2021,Y,0.447,1.119
3100,2021-12-10,2021-12-23,0.1093,5258,2021,Y,2.603,4.199
3101,2021-12-09,2021-12-23,0.015,6399,2022,Y,0.902,1.663
3102,2021-11-26,2021-12-23,0.01,5273,2021,Y,1.201,0.833
3103,2021-12-10,2021-12-24,0.012,7113,2022,Y,2.19,0.548
3104,2021-12-10,2021-12-27,0.025,6009,2022,Y,0.842,2.969
3105,2021-12-14,2021-12-28,0.2,5231,2021,Y,0.29,68.966
3106,2021-12-14,2021-12-28,0.015,0837EA,2022,Y,1.005,1.493
3107,2021-12-07,2021-12-28,0.024,0820EA,2021,Y,1.6,1.5
3108,2021-12-14,2021-12-29,0.12,6139,2021,Y,3.502,3.427
3109,2021-12-01,2021-12-30,0.025,0097,2021,Y,9.908,0.252
3110,2021-12-17,2021-12-30,0.03,1171,2021,Y,0.535,5.607
3111,2021-12-15,2021-12-30,0.09,7100,2021,Y,2.929,3.073
3112,2021-11-23,2021-12-30,0.003,8966,2021,Y,0.41,0.732
3113,2021-11-29,2021-12-30,0.025,3379,2022,Y,0.932,2.682
3114,2021-10-28,2021-12-30,0.03,7006,2021,Y,1.456,2.06
3115,2021-12-09,2021-12-30,0.018,7053,2022,Y,1.219,1.477
3116,2021-11-23,2021-12-30,0.1,4006,2021,Y,4.906,2.038
3117,2021-12-17,2021-12-30,0.0029,2054,2021,Y,0.234,1.239
3118,2021-11-18,2021-12-30,0.0125,7034,2021,Y,2.701,0.463
3119,2021-11-29,2021-12-30,0.0208,03018,2021,Y,0.622,3.344
3120,2021-12-06,2021-12-30,0.03,8494,2021,Y,0.591,5.076
3121,2021-12-10,2021-12-30,0.02,6971,2021,Y,5.984,0.334
3122,2021-12-17,2021-12-31,0.008,5066,2022,Y,0.471,1.699
3123,2021-11-26,2022-01-03,0.1,5135,2021,Y,2.21,4.525
3124,2021-11-30,2022-01-03,0.03,5069,2021,Y,8.959,0.335
3125,2021-10-20,2022-01-03,0.01,5199,2021,Y,0.805,1.242
3126,2021-10-15,2022-01-04,0.035,7222,2021,Y,2.683,1.305
3127,2021-09-29,2022-01-04,0.05,4731,2021,Y,4.818,1.038
3128,2021-11-22,2022-01-04,0.2,5012,2021,Y,3.097,6.458
3129,2021-11-17,2022-01-05,0.01,5072,2021,Y,0.483,2.07
3130,2021-11-26,2022-01-05,0.005,5297,2021,Y,0.463,1.08
3131,2021-12-17,2022-01-06,0.05,2593,2022,Y,5.084,0.983
3132,2021-12-23,2022-01-06,0.0012,5216,2022,Y,0.415,0.289
3133,2021-12-02,2022-01-07,0.02,9873,2021,Y,0.596,3.356
3134,2021-12-27,2022-01-07,0.02,7087,2022,Y,1.887,1.06
3135,2021-12-29,2022-01-07,0.0067,03012,2021,Y,0.447,1.499
3136,2021-12-21,2022-01-10,0.01,1996,2021,Y,0.531,1.883
3137,2021-12-28,2022-01-11,0.017,7247,2022,Y,0.3,5.667
3138,2021-12-27,2022-01-11,0.08,1929,2022,Y,6.843,1.169
3139,2021-12-28,2022-01-11,0.02,7076,2021,Y,1.21,1.653
3140,2021-12-27,2022-01-11,0.05,1929,2022,Y,6.843,0.731
3141,2021-12-13,2022-01-12,0.015,5248,2022,Y,1.592,0.942
3142,2021-12-24,2022-01-12,0.01,5278,2021,Y,0.7,1.429
3143,2021-12-24,2022-01-12,0.03,7668,2022,Y,1.729,1.735
3144,2021-12-23,2022-01-13,0.0015,0205,2022,Y,0.407,0.369
3145,2022-01-03,2022-01-14,0.03,9792,2022,Y,0.611,4.91
3146,2021-11-22,2022-01-14,0.0013,0207,2021,Y,0.325,0.4
3147,2021-10-26,2022-01-19,0.06,9334,2021,Y,10.882,0.551
3148,2022-01-04,2022-01-19,0.005,7157,2022,Y,0.44,1.136
3149,2021-12-28,2022-01-20,0.04,5027,2022,Y,1.525,2.623
3150,2021-12-16,2022-01-20,0.33,3689,2021,Y,24.229,1.362
3151,2021-11-29,2022-01-20,0.005,6963,2021,Y,1.166,0.429
3152,2021-11-16,2022-01-25,0.0082,0186,2021,Y,0.587,1.397
3153,2022-01-12,2022-01-27,0.63,1163,2021,Y,11.899,5.295
3154,2022-01-13,2022-01-27,0.3,5673,2022,Y,0.53,56.604
3155,2021-11-23,2022-02-03,0.015,5021,2022,Y,0.679,2.209
3156,2022-01-19,2022-02-04,0.0155,5280,2022,Y,0.798,1.942
3157,2022-01-17,2022-02-04,0.0175,5036,2022,Y,0.698,2.507
3158,2022-01-20,2022-02-07,0.0432,5110,2021,Y,1.078,4.007
3159,2022-01-20,2022-02-07,0.0398,5123,2021,Y,0.873,4.559
3160,2022-01-20,2022-02-07,0.0038,5106,2021,Y,1.73,0.22
3161,2022-01-17,2022-02-07,0.005,0239,2022,Y,0.48,1.042
3162,2022-01-21,2022-02-09,0.0033,5301,2021,Y,1.731,0.191
3163,2022-01-21,2022-02-09,0.06,5398,2022,Y,2.519,2.382
3164,2022-01-21,2022-02-10,0.012,5111,2022,Y,0.523,2.294
3165,2022-01-27,2022-02-11,0.018,5269,2021,Y,0.478,3.766
3166,2022-01-26,2022-02-11,0.0114,5299,2021,Y,0.59,1.932
3167,2022-01-26,2022-02-11,0.0217,5227,2021,Y,1.376,1.577
3168,2022-01-27,2022-02-11,0.018,5116,2021,Y,1.056,1.705
3169,2022-01-21,2022-02-14,0.0075,0228,2022,Y,0.467,1.606
3170,2022-01-27,2022-02-14,0.0258,5212,2021,Y,1.203,2.145
3171,2022-01-27,2022-02-14,0.02,8206,2021,Y,0.914,2.188
3172,2022-01-26,2022-02-14,0.01,7033,2022,Y,1.105,0.905
3173,2022-01-27,2022-02-14,0.0253,5121,2021,Y,0.419,6.038
3174,2022-01-27,2022-02-14,0.0928,5246,2021,Y,3.852,2.409
3175,2022-01-28,2022-02-15,0.0577,5235SS,2021,Y,6.123,0.942
3176,2022-01-27,2022-02-15,0.0255,5130,2021,Y,1.416,1.801
3177,2022-01-19,2022-02-15,0.03,5131,2021,Y,1.833,1.637
3178,2022-01-19,2022-02-15,0.05,5131,2021,Y,1.833,2.728
